Simplified_Text,Traditional_Text,English_Text,Japanese_Text,Korean_Text
城主大人，一起去看烟火大会吗？,"城主大人,一起去看煙火大會嗎?","Lord, shall we go to the fireworks show?",城主様、花火大会を見に行きませんか？,"성주님, 함께 불꽃놀이 보러가실래요?"
需要帮助的人就是你吗？,需要幫助的人就是妳嗎?,Is it you who need help?,助けが必要な人はあなたですか？,도움이 필요한 사람이 자네인가?
就寝的时间到了呢，请让开。,"就寢的時間到了呢,請讓開",It's bedtime. Please get out of the way,寝る時間です。どいてください。,취침 시간이 다 되었습니다. 비켜주세요.
您在说什么？我没有听清呢。(微笑),您在說什麽?我沒有聽清呢(微笑),What are you talking about? I didn't catch it (smile),何を言っていますか？よく聞き取れませんでした。（笑）,무슨 말씀하셨어요? 잘 안 들렸어요. (웃음)
请住手。(微笑),請住手(微笑),Please stop (smile),やめてください,그만 좀 하세요 (웃음)
来了来了，初次见面，为您点了一杯下午茶，城主大人喜欢吗？,"來了來了,初次見面,為您點了一杯下午茶,城主大人喜歡嗎?","Here we are, the first time we meet, I'll bring you a Martini. Do you like it?",来ました。初めまして、午後のお茶を一杯注文しました。城主様はお好きですか？,"오셨습니까. 처음 뵙겠습니다. 오후 차를 한 잔 시켰는데, 성주님은 좋아하시나요?"
今日优惠，所有茶饮都打八折哟，来试试吗？,"今日優惠,所有茶飲都打八折喲,來試試嗎?",Today's discount. All cocktails are 20% off. Would you like to have a try?,今日はサービスがあります。お茶は全部20%割引しますよ。試してみますか？,오늘은 할인해서 모든 차를 20% 할인해 드리겠습니다. 마셔보시겠습니까?
您想问什么？说不定我知道哟~,您想問什麽?說不定我知道喲~,What do you want to ask? Maybe I know~,何を聞きたいですか？知っているかもしれませんよ。,뭘 물어보실거 있어요?제가 알지 혹시 알아요~
哈哈，干嘛这样称呼我！,"哈哈,幹嘛這樣稱呼我!","Ha ha, why call me that!",ははは、なんで私をこのように呼びますか？,"하하하, 왜 그렇게 불러!"
接下来的日子，请多指教！,"接下來的日子,請多指教!",Please give me more advice in the following days!,これからは、よろしくお願い致します！,앞으로 잘 부탁드립니다!
您说得对，我会继续努力的。,"您說得對,我會繼續努力的.",You're right. I'll keep trying,あなたのおしゃった通りです、これからも頑張っていきます。,맞는 말씀입니다. 계속 노력하겠습니다.
这种程度的训练，我还可以承受。,"這種程度的訓練,我還可以承受.","This level of training, I can bear",この程度の訓練は、まだ耐えられます。,이 정도의 훈련은 내가 아직 감당할 수 있다.
今天比昨天又强了一点呢！,今天比昨天又強了一點呢!,Today is a little better than yesterday!,きょうは昨日より少し強くなった気がします！,오늘은 어제보다 조금 강해졌네!
暗夜过后的破晓，是清晨最美的景象。,"暗夜過後的破曉,是清晨最美的景象.",The dawn after the dark night is the most beautiful scene in the morning,暗夜のあとの夜明けは、朝一番の美しい光景です。,어둠 후의 새벽녘은 새벽의 가장 아름다운 광경이다.
战争也好，黑暗也好，我相信都会过去。,"戰爭也好,黑暗也好,我相信都會過去.","War or darkness, I believe it will pass",戦争でも暗でも、過去は必ず来ると信じています。,"전쟁도, 어둠도, 다 지나갈 거라 믿어."
如果因为命运的不公就变得自怨自艾，那也太逊了。,"如果因為命運的不公就變得自怨自艾,那也太遜了.",It would be too bad to be complacent because of the unfair fate,運命の不公平で自業自得になったら、それも見劣りします。,만일 운명이 불공평하다고하여 자아를 원망하게 된다면 그건 정말 한심한 일이야.
请千万不要放弃，我会一直陪在您身边。,"請千萬不要放棄,我會一直陪在您身邊.","Please do not give up, I will always be with you",あきらめないでください。ずっとそばにいます。,절대 포기하지 마세요. 제가 항상 옆에 있을게요.
执行者莱恩娜，参上！,"執行者萊恩娜,參上!","Executor Lenna, join us!",実行者のレオナ、参上！,"집행자 라이언,참전!"
越具有挑战的事，越能勾起我的兴致。,"越具有挑戰的事,越能勾起我的興致.","The more challenging something is, the more interesting it is to me.",挑戦することがあればあるほど、興味をそそります。,도전적인 일일수록 나의 흥미를 돋운다.
聆听风之旋律，执行神之意志。,"傾聽風之旋律,執行神之意誌.",Listen to the wind and do God's will.,風の旋律に耳を傾け、神の意志を実行する。,바람의 리듬을 귀기울이고 신의 뜻을 실행하라.
可怜虫们还有什么话就留着下一世说吧。,可憐蟲們還有什麽話就留著下一世說吧.,"Poor wretches, if you have anything else to say, leave it to the next generation",哀れな虫たちは何かあったら残して次の世に話してください。,"불쌍한 벌레들아, 할 말이 있으면 다음 세상에서 하세요."
跟随心指引的方向，醒悟命运的真谛，便为觉。,"跟隨心指引的方向,醒悟命運的真諦,便為覺.","Follow the direction of the heart, wake up to the true meaning of fate, it is Satoru.",心のままに導く方向に従って、運命の真の意味を悟るのは眠りです。,마음이 이끄는 방향에 따라 운명의 참뜻을 깨닫는 것이 바로 각성이다.
很多时候我能理解反叛者的想法，但也明白，那些都不是信仰丢失的理由。,"很多時候我能理解反叛者的想法,但也明白,那些都不是信仰丟失的理由.","Most of the time I can understand how rebels feel, but I also understand that those are not reasons to lose Fisis.",反逆者の考えはよく分かりますが、信仰がなくなった理由ではないことも分かります。,"반란군의 생각을 이해할 수 있을 때가 많지만, 그것이 믿음을 버릴 이유가 되지는 않는다."
不怀希望便不会失望，但身处黑暗的人，往往更清楚“希望”二字的意义。,"不懷希望便不會失望,但身處黑暗的人,往往更清楚""希望""二字的意義.","We can never be disappointed without hope, but people in the dark know better than ever what the word ""hope"" means.",希望を抱かなければ失望しないが、暗闇にいる人は往々にして「希望」の二文字の意味をよく知っている。,"실망하지않으려고 희망을 가지지않지만  어둠에 몸담는 사람은 때때로 ""희망""이란 두글자의 뜻을 더욱 잘 알고있다."
如果被太多负情绪左右，生命也将失去光泽。,"自卑、刻薄、貪婪、嫉妒,如果被這些情緒左右,生命也將失去光澤.","Inferiority, mean, greed, jealousy, if these emotions, life will lose luster",卑屈で、冷酷で、貪欲で、嫉妬して、もしこれらの情緒に左右されるならば、生命も光沢を失います。,부정적인 감정에 흔들리면 삶도 빛을 잃게 된다.
情感如此虚无，只有力量才是一切,情感如此虛無，只有力量才是一切,"Emotions are vain, only power is everything",感情はとても無駄です、力だけがすべてです,감정은 공허하고 무의미하며  모든 것에 있어 오직 힘만이 중요합니다
恶魔也可以帮助您，大人,惡魔也可以幫助您，大人,"Demon will help you, My Lord",悪魔もあなたを助けることができます、私の主よ,"악마도 당신을 도울 수 있습니다, 성주님"
叮咚，我的捕猎开始了,叮咚，我的捕獵開始了,"Ding Dong, My hunt time is come",丁洞、私の狩りが始まった,"딩동, 헌팅 시작!"
无剑之人才会葬于剑下,無劍之人才會葬於劍下,They doesn’t have buried sword,刀のないものは刀の下に埋もれている,검이 없는 자는 결국 검에 죽게 될 것이다
吵死了，我可不会就这么算了,吵死了，我可不會就這麼算了,"It's so noisy, I won't let it go",とてもうるさいので、手放しません,"시끄러워,난 그냥 이대로 넘어가지 않을 거야."
能打败我才是对我最大的挑衅,能打敗我才是對我最大的挑釁,Beating me is the biggest challenge to me,私を倒すことは私にとって最大の挑戦です,나를 이기는 것이야말로 나에게 최고의 도전이야
大人，我从不救无用之人,大人，我從不救無用之人,"Sir, I never save useless people",サー、私は無駄な人を救うことはありません,"성주님, 저는 쓸모없는 사람을 절대 구하지 않습니다."
我的任务里没有意外，受伤是败者该担心的事,我的任務裡沒有意外，受傷是敗者該擔心的事,"There are no accidents in my mission, injury is something the loser should worry about",私の使命には事故はありません。怪我は敗者が心配すべきことです。,"내 임무에 의외의 일은 발생하지않아, 다치는 것은 패배자들이나 걱정해야 하는 일이지"
这个世界的真相已经展现，我们的希望已经降临,這個世界的真相已經展現，我們的希望已經降臨,"The truth of this world has been revealed, our hope has come",この世界の真実が明らかにされ、私たちの希望が来ました,이 세상의 진실이 드러났고 우리의 희망이 찾아왔습니다
这是神的指引，阁下,這是神的指引，閣下,"This is God's guidance, Your Excellency",これは神の導きです、閣下,"이것은 신의 인도입니다, 폐하"
背离神者终将被神舍弃,背離神者終將被神捨棄,Those who turn away from God will eventually be abandoned by God,神に背を向ける者は、やがて神に見捨てられるでしょう,신께 등을 돌리는 자는 결국 신의 버림을 받게 됩니다
遵从指引，解救苦难才是我的使命,遵從指引，解救苦難才是我的使命,"Following the guidelines, it is my mission to relieve suffering",ガイドラインに従い、苦しみを和らげることが私の使命です,지침을 따르고 고통을 덜어주는 것이 저의 사명입니다
只有弱者才成群结队,只有弱者才成群結隊,Only the weak come in groups,弱者だけがグループになります,나약한 자만이 무리를 지어 다니지
可笑，我的剑只听我的召唤,可笑，我的劍只聽我的召喚,"Funny, my sword only listens to my call",おかしい、私の剣は私の呼び出しを聞くだけです,"웃기는군, 이 검은 내 명령에만 따른다"
我为何要相信他人？他们说的一切都是谎言,我為何要相信他人？他們說的一切都是謊言,Why should I trust others? Everything they say is a lie,なぜ私は他人を信頼する必要がありますか？彼らが言うことはすべて嘘です,내가 왜 다른 사람을 믿어야 해? 그들이 말하는 모든 것은 거짓말이잖아
母亲，有一颗良善之心也许是值得的,母親，有一顆良善之心也許是值得的,"Mother, it may be worth having a good heart",お母さん、良い心を持つ価値があるかもしれません,"어머니, 선한 마음을 가진 것은 아마도 가치 있는 일일 것입니다"
真正的强者应该是和平的缔造者,真正的強者應該是和平的締造者,The real strong should be the maker of peace,本当の強さは平和のメーカーであるべきです,진정한 강자는 평화를 만드는 자가 되어야 합니다
阁下，可不要放松警惕,閣下，可不要放鬆警惕,"Sir, don't let your guard down",サー、警戒を怠らないでください,"각하, 경계심을 늦추지 마세요"
我始终相信唯有光明才能拯救苦难,我始終相信唯有光明才能拯救苦難,I always believe that only light can save suffering,私はいつも光だけが苦しみを救うことができると信じています,나는 항상 빛만이 고통을 구원할 수 있다고 믿습니다
不要担心，我也曾受伤，苦痛终将被希望治愈,不要擔心，我也曾受傷，苦痛終將被希望治愈,"Don't worry, I was hurt too, the pain will be healed by hope",心配しないでください、私も傷つきました、痛みは希望によって癒されます,"걱정하지 마세요. 저도 과거에 상처를 받았지만, 결국 희망이 고통을 치료해 줄 것입니다."
暗夜中的战斗可不能破晓,暗夜中的戰鬥可不能破曉,The battle in the dark night cannot break the dawn,闇夜の戦いは夜明けを割ることができない,어둠 속 싸움은 새벽을 열 수 없어
夜色才能看尽所有丑陋和肮脏,夜色才能看盡所有醜陋和骯髒,Only the night can see all the ugliness and filth,夜だけがすべての醜さと汚れを見ることができます,모든 추함과 더러움은 오직 밤에만 볼 수 있어
我的战斗一旦开始可不会轻易停下,我的戰鬥一旦開始可不會輕易停下,"Once my fight starts, it won't stop easily",戦いは一度始まるとなかなか止まらない,나의 싸움은 한번 시작되면 쉽게 끝나지 않아
来了，就别想逃过我的眼睛,來了，就別想逃過我的眼睛,"Come on, don't try to escape my eyes",さあ、私の目から逃れようとしないで,"왔으면, 내 눈에서 벗어날 생각 하지마"
想探究我的秘密吗？嘘，仔细听哦～,想探究我的秘密嗎？噓，仔細聽哦～,"Want to explore my secrets? Shhh, listen carefully~",私の秘密を探りたいですか？ しーっ、よく聞いて～,내 비밀을 알고 싶어? 쉿 잘 들어 봐~
真神奇，我可以试试吗？,真神奇，我可以試試嗎？,"It's amazing, can I try it?",すごいですね、試してみませんか？,"정말 신기하네, 제가 한번 해봐도 될까요?"
这里好热闹，走，去看看,這裡好熱鬧，走，去看看,"It's so lively here, let's go and have a look",ここはとてもにぎやかです、見に行きましょう,"여기는 정말 활기차네요, 가서 한번 둘러봅시다"
可怕，世界上竟有如此恐怖之物！,可怕，世界上竟有如此恐怖之物！,"Terrible, there are such terrifying things in the world!",ひどい、世界にはこんなに恐ろしいものがあります！,"끔찍해, 세상에 이렇게 무서운 것이 있을 줄이야!"
可恶！又失败了！,可惡！又失敗了！,hateful! Failed again!,憎い！ また失敗！,젠장! 또 실패했어!
快乐有什么不对吗？,快樂有什麼不對嗎？,Is there anything wrong with being happy?,幸せになることに何か問題がありますか？,행복한게 뭐가 잘못된 것이야?
不好玩吗？可是我很开心耶,不好玩嗎？可是我很開心耶,Isn't it fun? but i'm happy,楽しくないですか？ でも私は幸せです,재미 있지 않아? 난 엄청 행복해
就决定是你啦！,就決定是你啦！,It's up to you!,それはあなた次第です！,바로 너로 결정했어!
自由的灵魂才是唯一解,自由的靈魂才是唯一解,A free soul is the only solution,自由な魂が唯一の解決策,자유로운 영혼만이 유일한 해결책이야
自然为什么需要标准？,自然為什麼需要標準？,Why does nature need standards?,なぜ自然には基準が必要なのですか？,자연에 표준이 필요한 이유는 무엇이지?
我并不赞同你的观点,我並不贊同你的觀點,i don't agree with you,私はあなたに同意しません,나는 당신의 의견에 동의하지 않아
森林深处是很神奇的！,森林深處是很神奇的！,The depths of the forest are magical!,森の奥はマジカル！,숲 속 깊은 곳은 정말 신비로워!
魔导书的力量，并非用来谋求名利，而是守护那些无辜的生命。,魔導書的力量，並非用來謀求名利，而是守護那些無辜的生命。,"The power of the magic book is not used to seek fame and fortune, but to protect those innocent lives.",魔導書の力は、名声や富を求めるためではなく、無垢な命を守るために使われる。,마도서의 힘은 명예와 부를 부를 위해 사용되는 것이 아니라 무고한 생명을 지키기 위해 사용된다.
无论黑暗如何笼罩，我都不会屈服。,無論黑暗如何籠罩，我都不會屈服。,"No matter how dark it is, I will not give in.",どんなに暗くても屈しない。,아무리 많은 어둠이 나를 감싸고 있어도 나는 절때 굴복하지 않을 것이야.
祖母，我会用您教导的力量，去创造一个更美好的世界。,祖母，我會用您教導的力量，去創造一個更美好的世界。,"Grandma, I will use the power of your teachings to create a better world.",おばあちゃん、私はあなたの教えの力を使って、より良い世界を作ります.,"할머니, 할머니께서 가르쳐 주신 힘으로 더 나은 세상을 만들겠습니다."
为和平而战，我义不容辞！,為和平而戰，我義不容辭！,It is my duty to fight for peace!,平和のために戦うのが私の義務です！,평화를 위해 싸우는 것이 나의 의무다!
只要有信念，这风之力量定能指引我前进。,只要有信念，這風之力量定能指引我前進。,"As long as I have faith, the power of this wind will definitely guide me forward.",信じる限り、この風の力はきっと私を導いてくれる。,믿음만 있다면 이 바람의 힘은 반드시 나를 앞으로 나아가도록 인도할 것이다.
我要打破这锁链的束缚，守护我所珍视的一切。,我要打破這鎖鏈的束縛，守護我所珍視的一切。,I will break the shackles of this chain and protect all that I hold dear.,この鎖の枷を断ち切り、大切なものを守り抜く。,나는 이 사슬의 속박를 부수고 내가 소중히 여기는 모든 것을 지킬 거야
友情是世界上最宝贵的财富，我们将携手共进，无惧风雨。,友情是世界上最寶貴的財富，我們將攜手共進，無懼風雨。,"Friendship is the most precious wealth in the world, we will go forward hand in hand without fear of wind and rain.",友情は世界で最も貴重な財産です。風雨を恐れず、手を取り合って進みます。,"우정은 세상에서 가장 소중한 재산이며 , 그 어떤 풍파에도 우리는 두려워하지 않고 함께 손을 잡고 앞으로 나아갈 것이다."
我们的命运掌握在自己手中，勇往直前吧！,我們的命運掌握在自己手中，勇往直前吧！,"Our destiny is in our own hands, let's go forward!",運命は自分の手で、前に進もう！,우리의 운명은 우리 손에 달려 있어. 용감하게 앞으로 나아가자!
纯洁的心将我引向天使的羽翼，水的力量在我手中流淌。,纯洁的心将我引向天使的羽翼，水的力量在我手中流淌。,"A pure heart leads me to angelic wings, and the power of water flows within my hands",純潔な心が私を天使の羽翼へ導き、水の力が私の手に流れています。,"순수한 마음이 나를 천사의 날개로 이끄고, 물의 힘이 내 손에서 흐릅니다"
我誓愿用水的柔和之力，守护大自然与生命的美好。,我誓愿用水的柔和之力，守护大自然与生命的美好。,I vow to use the gentle force of water to protect the beauty of nature and all living beings.,私は水の優しい力を使い、自然の美しさとすべての生き物を守ることを誓います。,나는 물의 부드러운 힘을 사용하여 자연의 아름다움과 모든 생명을 지키겠습니다.
友谊如澄澈清泉，我们共同怀抱着爱与和平。,友谊如澄澈清泉，我们共同怀抱着爱与和平。,"Friendship is like a clear spring, as we embrace love and peace together",友情は澄んだ泉のようで、愛と平和を共に抱きしめます。,"우정은 맑은 샘물처럼, 사랑과 평화를 함께 간직합니다"
风暴来临，我将用水的温柔抚平世界的波澜。,风暴来临，我将用水的温柔抚平世界的波澜。,"When storms approach, I will use the tender touch of water to calm the world's waves.",嵐が迫るとき、私は水の優しいタッチで世界の波をなだめます。,"폭풍이 다가올 때, 나는 물의 부드러운 손길로 세계의 물결을 가라앉힙니다"
冰冷的眼神，犀利的刀锋，我永远掌握生死。,冰冷的眼神，犀利的刀锋，我永远掌握生死。,I hold the power over life and death with my icy gaze and sharp blades.,冷たい眼差し、鋭い刃、私は常に生死を握っている,"차가운 눈빛, 날카로운 칼날, 나는 영원히 생사를 장악한다."
无论何时，我都是致命的引诱，隐藏的杀机。,无论何时，我都是致命的引诱，隐藏的杀机。,"No matter when, I am a deadly lure, concealing my hidden killing intent.",いつでも、私は致命的な誘惑、隠された殺意。,언제나 나는 살기를 숨기며 치명적인 유혹을 하지
兵器种类繁多，只要我能驾驭，敌人终将败北。,兵器种类繁多，只要我能驾驭，敌人终将败北。,"With a vast array of weapons at my disposal, I ensure the enemy's ultimate defeat",さまざまな兵器、私が扱える限り、敵は敗北する。,"무기의 종류가 다양하고, 내가 다룰 수만 있다면, 적은 결국 패배한다"
性感只是我外表的一部分，真正令人畏惧的是我精湛的战技。,性感只是我外表的一部分，真正令人畏惧的是我精湛的战技。,My sensuality is only a part of my appearance; what truly instills fear is my exquisite combat skills,セクシーさは私の外見の一部に過ぎない、真に恐れられるのは私の精巧な戦技だ。,"섹시함은 내 외모의 일부에 불과하며, 진정으로 두렵게 하는 것은 내 정교한 전투 기술이다."
既然来了，就帮一下你吧,既然來了，就幫一下你吧,"Now that you're here, let me help you",ここに来たからには、手伝いましょう,이제 왔으니 도와줄게
嗯？！干什么,嗯？ ！幹什麼,Um? ! what to do,えっと？ ！ 何をするか,음? ! 무엇을 해야할지
啊，真的是.我知道了,啊，真的是.我知道了,"ah , really . i see",ああ、そうですか。,"아, 정말. 알겠어"
切！,切！,cut!,カット！,자르다!
请多指教,請多指教,Please advise,アドバイスしてください,조언 부탁드립니다
只是叫一下你啦~,只是叫一下你啦~,just calling you~,ただ電話してるだけだよ～,너만 불러~
又要战斗了吗？好困....,又要戰鬥了嗎？好困....,Are you going to fight again? sleepy....,また戦うつもりですか？ 眠い....,다시 싸울 건가요? 졸린....
一起睡觉吗？嗯？,一起睡覺嗎？嗯？,Do you sleep together? Um?,一緒に寝ますか？ えっと？,같이 자나요? 음?
我真的是龙呀！真的！,我真的是龍呀！真的！,I’m really a dragon! Really!,私は本当に龍なんだよ！本当だよ！,나 진짜 용이에요! 정말이에요!
原来这个世界这样广阔~,原來這個世界這樣廣闊~,It turns out that the world is so vast~,世界はこんなに広いんだということが分かりましたね～,세상은 참 넓구나~
这样的服装只是为了人间的伦理道德呀。,這樣的服裝只是為了人間的倫理道德呀。,This kind of clothing is only for the ethics and morality of the world.,この種の服は、世界の倫理と道徳のためにのみ使用されます。,이런 옷은 오직 세상의 윤리와 도덕을 위한 것입니다.
这样的尝试也不是不可以，嗯！我想试试！,這樣的嘗試也不是不可以，嗯！我想試試！,"Such an attempt is not impossible, eh! I want to try it!",そのような試みは不可能ではありません、えっ！ 試してみたい！,"그런 시도는 불가능하지 않아, 에! 나는 그것을 시도하고 싶다!"
想要我帮忙？那你得用饼干来换！,想要我幫忙？那你得用餅乾來換！,Want my help? Then you'll have to trade cookies!,私の助けが必要ですか？ その場合はクッキーを交換する必要があります。,내 도움을 원해? 그런 다음 쿠키를 교환해야 합니다!
如果没了蛋糕，生命还有什么意义！！,如果沒了蛋糕，生命還有什麼意義！ ！,"If there is no cake, what is the meaning of life! !",ケーキがなかったら、人生に意味はありません！ ！,케이크가 없다면 인생의 의미는 무엇입니까! !
最喜欢了！,最喜歡了！,favourite!,お気に入り！,가장 좋아하는!
说什么啦！,說什麼啦！,What are you talking about!,あなたは何について話しているのですか！,무슨 얘기를 하는 건가요!
出-击~.....啊.迷路了,出-擊~.....啊.迷路了,out-strike~...ah. lost,アウトストライク～...ああ、負けた,아웃스트라이크~...아..졌다
嗯？,嗯？,Um?,えっと？,음?
唔..充电中~,唔..充電中~,Uh..charging~,えー、充電中～,어..충전~
好吵,好吵~,so noisy~,とてもうるさい〜,시끄러워~
嗨嗨~安琪大人登场~,嗨嗨~安琪大人登場~,"Hey, hey, Mrs. Angie is here~",おいおい、アンジーさんが来たよ～,"이봐, 앤지 부인이 왔어~"
什么嘛！,什麼嘛！,what the hell!,なんてこった！,도대체!
想吃一发我的火焰吗？~,想吃一發我的火焰嗎？ ~,Want to eat a shot of my fire? ~,私の火のショットを食べたいですか？ ～,내 불 한 잔 먹고 싶어? ~
我可是比二二酱还要大的！,我可是比二二醬還要大的！,I'm bigger than Er Er Jiang!,私はエル・ジアンよりも大きいです！,나는 Er Er Jiang보다 큽니다!
让我看看你是不是够格成为我的朋友,讓我看看你是不是夠格成為我的朋友,Let me see if you are worthy of being my friend,あなたが私の友達になるに値するかどうか見てみましょう,당신이 내 친구가 될 자격이 있는지 한번 볼까요?
嘻嘻，不服气？,嘻嘻，不服氣？,"Hee hee, not convinced?",おいおい、納得いかない？,"히히, 확신할 수 없나요?"
跟我来，保证你会有意想不到的惊喜！,跟我來，保證你會有意想不到的驚喜！,"Come with me, I guarantee you will have unexpected surprises!",一緒に来てください。予期せぬ驚きがあることを保証します。,저와 함께 가세요. 예상치 못한 놀라움을 겪게 되실 거라고 장담합니다!
让我满意可是需要一些真本事的,讓我滿意可是需要一些真本事的,It takes some real skill to satisfy me.,私を満足させるには、かなりのスキルが必要です。,나를 만족시키려면 진정한 기술이 필요합니다.
你是来陪我玩捉迷藏的吗?,你是來陪我玩捉迷藏的嗎?,Are you here to play hide and seek with me?,私とかくれんぼをしに来たんですか？,나와 함께 숨바꼭질을 하러 오셨나요?
别再敲我了嘛,別再敲我了嘛,Stop knocking me,私をノックするのはやめてください,그만 두드려
你觉得星星是不是在注视着我们呢,你覺得星星是不是在看著我們呢,Do you think the stars are watching us?,星たちが私たちを見ていると思いますか？,별들이 우리를 지켜보고 있다고 생각하시나요?
把我的梦想送向远方吧,把我的夢想送向遠方吧,Send my dreams far away,私の夢を遠くに送ってください,내 꿈을 멀리 보내주세요
"尊敬的领主大人,欢迎来到异世界",尊敬的領主大人，歡迎來到異世界,"Dear Lord, welcome to the other world",尊敬する領主様、異世界へようこそ！,"영주님, 다른 세계의 오신 것을 환영합니다"
现在让我们跟随任务指引，完成第一章节任务,現在讓我們跟隨任務指引，完成第一章節任務,"Now, let's follow the quest guide and complete the first chapter's tasks",私と一緒にチュートリアルに従い、第一章のクエストをクリアしましょう,이제 퀘스트 가이드를 따라 첫 번째 챕터의 임무를 완료합시다
领主大人，闯荡异世界没有伙伴可不行,領主大人，闖蕩異世界沒有夥伴可不行,"Lord, you cannot adventure in the other world without companions.",領主様、仲間なしでは、「異世界冒険の旅」とは言えませんよね,"영주님, 당신은 동료 없이는 다른 세계의 모험할 수 없습니다"
现在让我们来编辑一支队伍,現在讓我們來編輯一支隊伍,"Now, let's create a team",ではでは、自分のチームを編成しましょう,이제 팀을 편성해봅시다
领主大人，您做的非常棒！所编辑的队伍会显示在右侧队伍栏,領主大人，您做的非常棒！所編輯的隊伍會顯示在右側隊伍欄,"Great job, Lord! The team you created will be displayed in the team bar on the right side",素晴らしいです領主様！編成されたチームは、画面の右側に表示されますよ,"영주님, 정말 잘 하셨습니다! 편성한 팀은 오른쪽 팀 바에 표시됩니다."
现在让我们再次挑战野蛮人,現在讓我們再次挑戰野蠻人,"Now, let's challenge the barbarians once again",さあ、もう一度野蛮人にチャレンジ！,"이제, 다시 한 번 야만인에게 도전합시다"
领主大人，通过击败城外的野蛮人，我们解锁了新的活动区域,領主大人，通過擊敗城外的野蠻人，我們解鎖了新的活動區域,"Lord, by defeating the barbarians outside the city, we have unlocked a new event area",領主様、郊外の野蛮人を倒すことで、新しいエリアが解放されましたよ,"영주님, 성 밖의 야만인을 물리쳐 새로운 활동 지역을 해제했습니다"
并且获得了大量英雄经验，现在让我们尝试提升英雄实力,并且獲得了大量英雄經驗，現在讓我們嘗試提升英雄實力,"And we have gained a lot of hero experience. Now, let's try to enhance the heroes' strength",さらに、多くのヒーロー経験も獲得しました。ヒーローを強化してみましょう,그리고 많은 영웅 경험을 얻었습니다. 이제 영웅의 힘을 강화해 보자
现在您的英雄已经达到更高等级,現在您的英雄已經達到更高等級,"Now, your hero has reached a higher level",ヒーローはレベルアップしましたね,이제 귀하의 영웅이 더 높은 레벨에 도달했습니다
让我们尝试解锁一个新的技能槽,讓我們嘗試解鎖一個新的技能槽,Let’s try to unlock a new skill slot,新しいスキルスロットを解放してみましょう,새로운 스킬 슬롯을 해제해 봅시다
新的技能卡槽已经解锁,新的技能卡槽已經解鎖,The new skill slot has been unlocked,新しいスキルスロットが解放されました！,새로운 스킬 슬롯이 잠금 해제되었습니다
现在让我们尝试获得1个可装配的技能,現在讓我們嘗試獲得1個可裝配的技能,Now let's try to obtain a skill that can be equipped,次は、装着可能なスキルを、1つ獲得してみよう,이제 장착 가능한 기술 1개를 얻어 봅시다
恭喜领主大人，获得了一个新的技能,恭喜領主大人，獲得了一個新的技能,"Congratulations, Lord! You have obtained a new skill",おめでとうございます、領主様！新しいスキルを獲得しました,"축하합니다, 영주님! 새로운 스킬을 획득하셨습니다"
现在让我们来给英雄装配上这个技能,現在讓我們來給英雄裝配上這個技能,"Now, let's equip this skill to the hero",早速このスキルをヒーローに装着しましょう！,이제 이 스킬을 영웅에게 장착해봅시다
让我们跟随任务指引，继续完成主线任务,讓我們跟隨任務指引，繼續完成主線任務,Let’s Follow The Quest Guidance And Continue To Complete The Main Quest,クエストガイドに従ってメインクエストを続けましょう,퀘스트 안내를 따라 메인 퀘스트를 계속 완료합시다
领主大人，您做的非常棒！,領主大人，您做的非常棒！,"Great job, Lord!",素晴らしいです領主様！,"영주님, 정말 잘 하셨습니다!"
血脉即诅咒？那就让荆棘…吞噬月光！,血脈即詛咒？那就讓荊棘…吞噬月光！,Bloodline as curse? Then let thorns...devour moonlight!,血脈が呪いだって？ならば茨よ…月光を喰らい尽くすがいい,피는 저주라면… 가시덩굴로 달빛을 삼키리!
沉眠之地的低语，是叹息还是指引。,沉眠之地的低語，是嘆息還是指引。,Whispers from Slumbering Grounds—sighs or guidance?,沈黙の地の囁き——それは嘆きか、導きか,"잠든 땅의 속삭임, 탄식인가 길잡이인가"
混血是双倍礼物：精灵的星光，人类的篝火。,混血是雙倍禮物：精靈的星光，人類的營火。,"Hybridity is twofold gifts: elven starlight, mortal campfire.",混血は二重の賜物——エルフの星霜、人間の劫火,"혼혈은 두 배의 선물: 요정의 별빛, 인간의 모닥불"
荆棘在我血中生长...可月光却称我为孩子。,荊棘在我血中生長...可月光卻稱我為孩子。,Thorns grow in my veins...yet moonlight calls me child.,この血管を這う茨…なのに月明かりは私を『子ども』と呼ぶ,핏속에서 자라는 가시… 달빛은 날 아이라 부르네
我允许黑暗流过身体，但黎明必须留下！,我允許黑暗流過身體，但黎明必須留下來！,"I let darkness flow through me, but dawn shall stay!",暗黒はこの身を流すがいい！だが黎明は奪わせぬ,어둠은 내 몸을 흐르게 하되 새벽은 반드시 남으리!
他们说我在养剑？明明是剑在养活着人性。,他們說我在養劍？明明是劍在養活著人性。,They say I nurture the sword? 'Tis the blade sustaining humanity.,剣を飼ってる？違うな——この剣が人間性を飼育してるんだよ,내가 검을 기른다매? 검야말로 인성을 살리는 거지
杂碎的血纯度太低——我的剑都挑食了。,雜碎的血純度太低——我的劍都挑食了。,Vermin's blood is too impure—even my sword grows picky.,雑魚の血は不純物過ぎ…わが剣が贅沢なわがままを言いおって,잡종의 피는 순도 부족——검마저 입맛을 다시네
