Simplified_Text,Traditional_Text,English_Text,Japanese_Text,Korean_Text
找不到秘宝也没关系，我们抓鱼当今天的秘宝就好。,找不到秘寶也沒關係，我們抓魚當今天的秘寶就好。,It's okay if we don't find the treasure. We can catch fish and call that today's treasure.,秘宝が見つからなくても大丈夫です。魚を捕まえて今日の秘宝にしましょう。,"비보를 못 찾아도 괜찮아, 우리가 물고기를 잡아서 오늘의 비보로 삼으면 돼."
本来是想给你准备惊喜的，结果搞成了这样。,本來是想給你準備驚喜的，結果搞成了這樣。,"I meant to prepare a surprise for you, but it turned out like this.",あなたにサプライズを用意するつもりだったのに、こんなことになってしまいました。,"원래 너에게 깜짝 선물을 준비하려고 했는데, 이렇게 돼 버렸네."
那等下抓到的鱼，可要分我最大的一条当赔礼。,那等下抓到的魚，可要分我最大的一條當賠禮。,Then you have to give me the biggest fish we catch as an apology.,じゃあこれから捕まえた魚の中で、一番大きいのをお詫びとして私にくださいね。,그럼 이제 잡은 물고기 중에서 제일 큰 걸 사과 표시로 내게 줘야 해.
等等，你看下游那块石缝里是不是我的礼盒？,等等，你看下游那塊石縫裡是不是我的禮盒？,"Wait, look downstream. Isn't that my gift box in that crevice?",待って、下流のあの石の隙間にあるのは私のギフトボックスじゃないですか？,"잠깐, 하류 쪽 돌 틈에 있는 게 내 선물 상자 아니야?"
真的哎，肯定是被刚才的水流冲下去了。,真的欸，肯定是被剛才的水流沖下去了。,"Yes, really! It must have been washed down by the current.",本当ですね、きっとさっきの水流で流されたんでしょう。,"진짜네, 아까 물살에 밀려 내려간 게 분명해."
还好找回来了，不然我今天可真要丢大脸了。,還好找回來了，不然我今天可真要丟大臉了。,"Good thing I found it. Otherwise, I would have really lost face today.",見つかって良かった。さもなければ今日は本当に大恥をかくところでした。,"다행히 찾았네, 안 그랬으면 오늘 정말 망신당할 뻔했어."
这枚吊坠，也太精致好看了吧。,這枚吊墜，也太精緻好看了吧。,This pendant is so exquisite and beautiful.,このペンダント、とても繊細で綺麗ですね。,"이 펜던트, 정말 정교하고 예쁘네요."
本来想给你个完美的惊喜，没想到差点出了意外。,本來想給你個完美的驚喜，沒想到差點出了意外。,"I wanted to give you a perfect surprise, but I didn't expect it to almost go wrong.",完璧なサプライズをあげたかったのに、まさかハプニングが起きそうになるとは。,"완벽한 깜짝 선물을 주고 싶었는데, 뜻밖에 사고가 날 뻔했네."
比起完美的惊喜，这样手忙脚乱的你更可爱。,比起完美的驚喜，這樣手忙腳亂的你更可愛。,"Compared to a perfect surprise, you flustered like this are even more adorable.",完璧なサプライズよりも、こんなに慌てふためいているあなたの方がもっと可愛いですよ。,"완벽한 깜짝 선물보다, 이렇게 허둥지둥하는 당신이 더 귀여워요."
那，我能亲手给你戴上这枚吊坠吗？,那，我能親手給你戴上這枚吊墜嗎？,"Then, may I put this pendant on you myself?",では、私がこのペンダントをあなたに直接つけてもいいですか？,"그럼, 내가 직접 이 펜던트를 당신에게 채워줘도 될까요?"
当然可以，我的城主大人。,當然可以，我的城主大人。,"Of course you may, my Lord.",もちろんいいですよ、私の城主様。,"물론 돼요, 나의 영주님."
快过来，小心脚下，别被藤蔓勾到裙摆了。,快過來，小心腳下，別被藤蔓勾到裙擺了。,Come here quickly. Watch your step. Don't let the vines catch your skirt.,早く来てください。足元に気をつけて、蔓がスカートの裾に引っかからないように。,"빨리 이리 와요, 발밑 조심하고, 덩굴에 옷자락이 걸리지 않게 해요."
堂堂一城之主，居然带我来翻果园的墙，也太不正经了。,堂堂一城之主，居然帶我來翻果園的牆，也太不正經了。,"The dignified Lord of a city, actually bringing me to climb over the orchard wall. That's so improper.",立派な一城の主が、まさか私を果樹園の壁を乗り越えさせるなんて、あまりにも不真面目です。,"위엄 있는 일성주가, 과수원 담을 넘자고 나를 데려오다니, 너무 상스러워."
这叫浪漫，全领地只有你能有这个待遇。,這叫浪漫，全領地只有你能有這個待遇。,"This is called romance. In the whole territory, only you get this treatment.",これはロマンスと言うんです。領地中であなただけがこの待遇を受けられます。,"이건 로맨스라고 하는 거야, 영지 전체에서 너만 이 대우를 받을 수 있어."
你看树梢那颗，红得透亮，肯定是整个果园最甜的蜜果。,你看樹梢那顆，紅得透亮，肯定是整個果園最甜的蜜果。,Look at that one on the treetop. It's so bright red. It must be the sweetest fruit in the whole orchard.,あの木の先のを見てください。真っ赤で透き通っていますね。きっと果樹園で一番甘いハチミツ果実です。,"나무 끝에 있는 저거 봐, 빨갛게 투명하네, 분명 과수원 전체에서 제일 단 꿀열매일 거야."
等着，我这就爬上去摘下来给你尝尝。,等著，我這就爬上去摘下來給你嚐嚐。,Wait here. I'll climb up and pick it for you to taste.,待っていてください。今すぐ登って摘んで、あなたに味見させますね。,"기다려, 내가 지금 올라가서 따다 줄게, 네가 맛보게."
哇，果肉好饱满，隔着果皮都能闻到甜香。,哇，果肉好飽滿，隔著果皮都能聞到甜香。,"Wow, the flesh is so plump. Even through the skin, you can smell its sweet fragrance.",わあ、果肉がとてもみずみずしいですね。皮ごしに甘い香りがしてきます。,"와, 과육이 아주 알차네, 껍질 너머로도 달콤한 향기가 나."
嘘，别出声，有巡逻卫兵的脚步声过来了。,噓，別出聲，有巡邏衛兵的腳步聲過來了。,"Shh, don't make a sound. The footsteps of the patrolling guards are coming this way.",しっ、声を出さないで。巡回衛兵の足音が近づいています。,"쉿, 소리 내지 마, 순찰병의 발소리가 들려온다."
是卫兵吗，我们现在跑还来得及吗。,是衛兵嗎，我們現在跑還來得及嗎。,Is it the guards? Can we still run?,衛兵ですか？今から逃げても間に合いますか？,병사들이야? 지금 뛰어도 늦지 않을까?
快躲进树丛里，千万别发出声音。,快躲進樹叢裡，千萬別發出聲音。,"Quickly hide in the bushes. Don't make a sound, no matter what.",早く茂みの中に隠れて。絶対に音を出さないでください。,"빨리 덤불 속으로 숨어, 절대 소리 내지 마."
唔…城主你捂得我都快喘不过气了。,唔…城主你摀得我都快喘不過氣了。,"Mmm... Lord, you're covering me so tightly I can hardly breathe.",うう…城主様、押さえつけられて息ができなくなりそうです。,"윽... 영주님, 막으셔서 숨이 막힐 것 같아요."
再忍忍，脚步声离我们越来越近了。,再忍忍，腳步聲離我們越來越近了。,Bear with it a little longer. The footsteps are getting closer.,もう少し我慢してください。足音がどんどん近づいています。,"조금만 참아, 발소리가 점점 가까워지고 있어."
太好了，脚步声终于走远了，我们安全了。,太好了，腳步聲終於走遠了，我們安全了。,"Great, the footsteps have finally faded away. We're safe.",よかった、足音がやっと遠ざかりました。私たちは安全です。,"다행이다, 발소리가 드디어 멀어졌어, 우리는 안전해."
你刚才憋笑憋得脸都红了，就这么好笑吗。,你剛才憋笑憋得臉都紅了，就這麼好笑嗎。,You were holding back laughter so hard your face turned red. Was it really that funny?,さっき笑いをこらえて顔が真っ赤になっていましたね。そんなに面白かったんですか？,"아까 웃음을 참느라 얼굴이 빨개졌잖아, 그렇게 웃겨?"
噗嗤，当然好笑，哪有人偷自己家果子还要躲卫兵的。,噗嗤，當然好笑，哪有人偷自己家果子還要躲衛兵的。,"Pfft, of course it's funny. Who steals fruit from their own home and has to hide from the guards?",ぷっ、もちろん面白いですよ。自分の家の果物を盗んで衛兵から隠れる人なんていませんから。,"푸하하, 당연히 웃기지, 자기 집 과일을 훔치면서 병사들에게 숨을 사람이 어디 있어?"
啊…说的也是，我怎么把这事给忘了。,啊…說得也是，我怎麼把這事給忘了。,Ah... you're right. How could I have forgotten that?,ああ…確かにそうですよね。どうしてそんなことを忘れていたんでしょう。,"아... 그렇네, 내가 왜 그걸 잊고 있었지."
笨蛋城主，跟我在一起的时候，连自己是城主都记不住了吗。,笨蛋城主，跟我在一起的時候，連自己是城主都記不住了嗎。,"Silly Lord, when you're with me, you even forget that you're the Lord?",バカ城主、私と一緒にいるときは、自分が城主であることさえ忘れてしまうんですか？,"바보 영주님, 나랑 있을 때는 자신이 영주인 것도 잊어버리는 거야?"
来，坐这根粗树枝上，这里能看到整片夜空的月亮。,來，坐這根粗樹枝上，這裡能看到整片夜空的月亮。,"Come, sit on this thick branch. From here you can see the moon in the whole night sky.",さあ、この太い枝に座ってください。ここからは夜空一面の月が見えます。,"자, 이 두꺼운 나뭇가지에 앉아, 여기서는 밤하늘 전체의 달이 보여."
这蜜果真的好甜，就像城主大人给我的感觉一样。,這蜜果真的好甜，就像城主大人給我的感覺一樣。,"This honey fruit is so sweet, just like the feeling you give me, Lord.",このハチミツ果実は本当に甘いです。まるで城主様が私に与えてくれる感覚のようです。,"이 꿀열매는 정말 달콤해, 마치 영주님이 내게 주는 느낌 같아."
下次我们光明正大地来，带最大的篮子，摘满整个果园。,下次我們光明正大地來，帶最大的籃子，摘滿整個果園。,"Next time we'll come openly, bring the biggest basket, and pick the whole orchard full.",今度は堂々と来ましょう。一番大きな籠を持って、果樹園いっぱいに摘みましょう。,"다음에는 정당하게 올게, 가장 큰 바구니를 가져와서 과수원 가득 따자."
好，那我们一言为定，这是只属于我们两个人的约定。,好，那我們一言為定，這是只屬於我們兩個人的約定。,"Okay, then it's settled. This is a promise that belongs only to the two of us.",はい、では約束です。これは私たち二人だけの約束です。,"좋아, 그럼 약속이다, 이것은 오직 우리 두 사람만의 약속이야."
