Simplified_Text,Traditional_Text,English_Text,Japanese_Text,Korean_Text
该玩家使用不适合昵称,該玩家使用不合適昵稱,The Player Uses An Inappropriate Nickname,プレイヤーが不適切な別名を使用し、,플레이어가 부적절한 별명을 사용하고
该玩家发表不适合言论,該玩家發表不合適言論,The Player Made Inappropriate Comments,プレイヤーが不適切な発言を投稿,플레이어가 부적절한 발언 게시
该玩家涉嫌使用外挂,該玩家涉嫌使用外掛,The Player Is Suspected Of Cheating,プレイヤーがチートを使用する疑い,플레이어가 치트 사용 의심
尊敬的领主大人由于您的言论遭到多人举报当前处于禁言状态,尊敬的領主大人由於您的言論遭到多人舉報，當前處於禁言狀態,Dear Lord: Your Account Has Been Muted Due To Multiple Reports About Your Comments,領主様：あなたの発言は多くの人から報告されており、現在禁止されています。,영주님: 귀하의 발언이 많은 사람들에게 신고되었기 때문에 현재 발언이 금지되었습니다.
拖动编队头像,拖動編隊頭像,Please Drag the Formation Via,ドラッグチームの顔写真,편대 아바타 드래그
移动你的队伍,移動你的隊伍,Please Move your troops,チームを移動させましょう,군대를 이동해 주세요
由于您的昵称涉嫌违规，举报人数过多，服务器已自动给您更改昵称,由於您的暱稱涉嫌違規，舉報人數過多，伺服器已自動給您變更暱稱,"Because your nickname is suspected of violating the rules and too many people have reported it, the server has automatically changed your nickname.",あなたのニックネームはルールに違反している疑いがあり、報告者も多かったため、サーバーは自動的にあなたのニックネームを変更しました。,"귀하의 닉네임은 규정 위반 혐의가 있고, 신고자가 너무 많아 서버에서 자동으로 귀하의 닉네임을 변경하였습니다."
"根据多名玩家举报,您的昵称涉嫌违规,请尽快更改,否则可能会受到惩罚","根據多名玩家舉報,您的暱稱涉嫌違規,請盡快更改,否則可能會受到懲罰","According to reports from multiple players, your nickname is suspected of violating the rules. Please change it as soon as possible, otherwise you may be punished.",複数のプレイヤーからの報告によると、あなたのニックネームはルール違反の疑いがあります。できるだけ早く変更してください。そうしないと罰せられる可能性があります。,"여러 플레이어의 보고에 따르면, 귀하의 닉네임은 규칙을 위반한 것으로 의심됩니다. 가능한 한 빨리 변경해 주시기 바랍니다. 그렇지 않으면 처벌을 받을 수 있습니다."
"根据多名玩家举报,您有使用外挂的嫌疑,如果有,请立即停止使用,否则可能会受到封号等严厉惩罚","根據多名玩家舉報,您有使用外掛的嫌疑,如果有,請立即停止使用,否則可能會受到封號等嚴厲懲罰","According to reports from multiple players, you are suspected of using plug-ins. If so, please stop using it immediately, otherwise you may be severely punished by being banned.",複数のプレイヤーからの報告によると、あなたはチートを使用している疑いがあります。もしそうであれば、直ちに使用を中止してください。さもなければ、禁止されるなど厳しく罰せられる可能性があります。,"여러 플레이어의 보고에 따르면, 당신은 치트를 사용한 것으로 의심됩니다. 그렇다면 즉시 사용을 중단하시기 바랍니다. 그렇지 않으면 정지 등의 엄중한 처벌을 받을 수 있습니다."
技能描述中的“受x属性影响”均指的是施法者（即携带技能的英雄）,技能描述中的「受X屬性影響」均指的是施法者（即攜帶技能的英雄）,"""Affected by X Attribute"" in skill descriptions always refers to the caster (the hero equipped with the skill)",スキル説明文中の「X属性の影響を受ける」は全て術者（スキルを装備するヒーロー）を指す,"스킬 설명 내 ""X 속성 영향을 받음""은 모두 시전자(스킬을 보유한 영웅)를 지칭함"
该内容不属于游戏本体内容，是玩家社交平台二创内容，官方也不建议安装,此內容不屬於遊戲本體內容，是玩家社交平台的二次創作內容，官方也不建議安裝,"This content is not part of the official game, but rather player-created content from social platforms. The official team does not recommend installation.",このコンテンツはゲーム本体のものではなく、SNSプラットフォームにおけるプレイヤーによる二次創作コンテンツです。公式としてはインストールをお勧めしません,"이 콘텐츠는 게임 본체의 공식 콘텐츠가 아니며, 소셜 플랫폼에서 플레이어들이 제작한 2차 창작물입니다. 공식에서는 설치를 권장하지 않습니다"
所选择的队伍必须在主城内待命,所選擇的隊伍必須在主城內待命,The Selected Team Must Be On Standby In The Territory,選択されたチームは領地で待機しなければならない,선택한 부대는 영토에서 대기해야 합니다
巨型投石车将在攻城战开启后自动炮击城市,巨型投石車將在攻城戰開啟後自動炮擊城市,The giant trebuchet will automatically bombard the city when the siege battle begins,巨大トレビュシェットは攻城戦開始後、自動的に都市を砲撃します,대형 트레뷰셋은 공성전 시작 후 자동으로 도시를 포격합니다
可以用来代替任意英雄本体，让英雄进阶的卡牌,可以用來代替任意英雄本體，讓英雄進階的卡牌,A card that can be used in place of any specific hero copy to Advance a hero.,任意のヒーロー本体の代わりに使用でき、ヒーローを進階させるカード,어떤 영웅 본체 대신 사용하여 영웅을 진급시킬 수 있는 카드
可以用来代替任意5星英雄，让英雄突破的卡牌,可以用來代替任意5星英雄，讓英雄突破的卡牌,A card that can be used in place of any 5-star hero to Breakthrough a hero.,任意の5星ヒーローの代わりに使用でき、ヒーローを突破させるカード,어떤 5성 영웅 대신 사용하여 영웅을 돌파시킬 수 있는 카드
英雄满进阶并且60级后将达到等级上限，使用突破卡或同星级卡突破可以提高英雄等级上限,英雄滿進階並且60級後將達到等級上限，使用突破卡或同星級卡突破可以提高英雄等級上限,"After a hero is fully Advanced and reaches level 60, it will hit the level cap. Using a Breakthrough Card or a card of the same star rating for Breakthrough will increase the hero's level cap.",ヒーローが最大まで進階し、かつLv60に達するとレベル上限に達します。突破カードまたは同星のカードで突破することで、ヒーローのレベル上限を上げることができます。,"영웅이 최대 진급되고 60레벨에 도달하면 레벨 상한에 도달합니다, 돌파 카드나 동일 성급 카드로 돌파하면 영웅의 레벨 상한을 높일 수 있습니다."
可以用来替代任意5星英雄，提交到英雄宝鉴处，提高英雄基础属性,可以用來替代任意5星英雄，提交到英雄寶鑑處，提高英雄基礎屬性,Can be used in place of any 5-star hero and submitted to the Hero Codex to increase the hero's base attributes.,任意の5星ヒーローの代わりとして使用し、ヒーロー図鑑に提出して、ヒーローの基本属性を向上させることができます。,어떤 5성 영웅 대신 사용하여 영웅 보감에 제출하여 영웅의 기본 속성을 높이는 데 사용할 수 있습니다.
注意，万能宝鉴卡本身也可以进阶，进阶后可以替代任意进阶英雄,注意，萬能寶鑑卡本身也可以進階，進階後可以替代任意進階英雄,"Note: The Universal Codex Card itself can also be Advanced. After Advancement, it can replace any Advanced hero.",注意：万能図鑑カード自体も進階可能で、進階後は任意の進階済みヒーローの代わりになります。,"주의: 만능 보감 카드 자체도 진급이 가능하며, 진급 후에는 어떤 진급된 영웅도 대체할 수 있습니다."
检测到您可能正在使用第三方变速工具，这样会导致网络异常，请检查是否有使用相关工具,檢測到您可能正在使用第三方變速工具，這樣會導致網絡異常，請檢查是否有使用相關工具,"Detected that you may be using a third-party speed adjustment tool, which may cause network abnormalities. Please check if any related tools are being used.",サードパーティ製の速度変更ツールを使用している可能性が検出されました。これはネットワーク異常を引き起こす可能性がありますので、該当するツールを使用していないかご確認ください.,"제3자 속도 조절 도구를 사용 중인 것으로 감지되었습니다. 이는 네트워크 이상을 초래할 수 있으니, 관련 도구 사용 여부를 확인해 주세요."
"混乱效果只作用于普通攻击和伤害型战术技能,普通攻击后续触发的追击也跟着受到影响",混亂效果只作用於普通攻擊和傷害型戰術技能，普通攻擊後續觸發的追擊也跟著受到影響。,The Chaos effect only applies to normal attacks and damage-dealing Tactical Skills. Subsequent Pursuit triggered by normal attacks is also affected.,混乱効果は通常攻撃とダメージ型戦術スキルにのみ作用し、通常攻撃後に発動する追撃も同様に影響を受けます。,"혼란 효과는 일반 공격과 피해형 전술 스킬에만 적용되며, 일반 공격 이후 발동되는 추격 또한 영향을 받습니다."
每个队伍必须配置统帅，且统帅兵力大于0,每個隊伍必須配置統帥，且統帥兵力大於0,"Each team must be assigned a Commander, and the Commander's Strength must be greater than 0.",各チームには統帥を配置する必要があり、かつ統帥の兵力が0より大きくなければなりません,"각 팀에는 리더를 배치해야 하며, 리더의 병력이 0보다 커야 합니다"
攻城战玩法需要创建/加入联盟，由盟主、副盟主宣战,攻城戰玩法需要創建/加入聯盟，由盟主、副盟主宣戰,"Siege Battle requires creating/joining a Union, with the Leader or Deputy Leader declaring war.",攻城戦のプレイには同盟の作成/参加が必要で、盟主または副盟主が宣戦布告します。,"공성전 플레이는 클랜 생성/가입이 필요하며, 지도자 또는 부 지도자가 선전포고를 합니다."
攻城战玩法必须建造巨型投石车炮击城市,攻城戰玩法必須建造巨型投石車炮擊城市,Siege Battle requires building a Giant Trebuchet to bombard cities.,攻城戦のプレイには巨大トレビュシェットの建造が必須で、都市を砲撃します。,"공성전 플레이는 대형 트레뷰셋 건설이 필수이며, 도시를 포격해야 합니다."
城市占领每月1号重置，已占领的城市不能放弃、不能再次占领,城市佔領每月1號重置，已佔領的城市不能放棄、不能再次佔領,City occupation resets on the 1st of each month. Already occupied cities cannot be abandoned or reoccupied.,都市の占領は毎月1日にリセットされます。既に占領された都市は放棄や再占領はできません。,"도시 점령은 매월 1일에 초기화됩니다, 이미 점령된 도시는 포기하거나 재점령할 수 없습니다."
英雄进阶需要消耗相同的英雄卡，可使用万能进阶卡替代,英雄進階需要消耗相同的英雄卡，可使用萬能進階卡替代,"Hero Advance requires consuming identical Hero cards, which can be substituted with a Universal Advance Card.",ヒーロー進階には同一のヒーローカードを消費する必要があり、万能進階カードで代用可能です。,"영웅 진급에는 동일한 영웅 카드가 소모되며, 만능 진급 카드로 대체 사용 가능합니다."
英雄每次进阶可获得10点待分配点，并提升最大带兵数量,英雄每次進階可獲得10點待分配點，並提升最大帶兵數量,Each Hero Advance grants 10 Available Points and increases the Max Soldiers Quantity.,進階ごとに、可用ポイントを10獲得し、最大引兵数が増加します。,"진급 시마다 가용점을 10 획득하며, 최대 병력 수량이 증가합니다."
英雄最大进阶次数与英雄星级相同,英雄最大進階次數與英雄星級相同,The maximum number of Advance times for a Hero is the same as the Hero's star rating.,ヒーローの最大進階可能回数は、ヒーローの星ランクと同じです。,영웅의 최대 진급 가능 횟수는 영웅의 성급과 동일합니다.
英雄突破,英雄突破,Hero Breakthrough,ヒーロー突破,영웅 돌파
4星英雄可以使用任意一张4星英雄卡作为突破材料,4★英雄可以使用任意一張4★英雄卡作為突破材料,4★ Heroes can use any 4★ Hero card as Breakthrough material.,4★ヒーローは任意の4★ヒーローカードを突破素材として使用できます。,4★ 영웅은 아무 4★ 영웅 카드나 돌파 재료로 사용할 수 있습니다.
突破后,突破後,After Breakthrough,突破後,돌파 후
5星英雄可以使用任意一张5星英雄卡作为突破材料,5★英雄可以使用任意一張5★英雄卡作為突破材料,5★ Heroes can use any 5★ Hero card as Breakthrough material.,5★ヒーローは任意の5★ヒーローカードを突破素材として使用できます。,5★ 영웅은 아무 5★ 영웅 카드나 돌파 재료로 사용할 수 있습니다.
体力基础上限,體力基礎上限,Vit Base Cap,体力ベース上限,체력 기본 상한선
体力基础恢复速度,體力基礎恢復速度,Vit Base Recovery Rate,体力ベース回復速度,체력 기본 회복 속도
每60秒恢复1点体力,每60秒恢復1點體力,Recovers 1 Vit every 60 seconds,60秒毎に体力を1回復,60초마다 체력 1 회복
体力恢复,體力恢復,Vit Recovery,体力回復,체력 회복
体力可以通过体力药剂快速补充。,體力可以通過體力藥劑快速補充。,Vit can be quickly replenished using Vit Potions.,体力は体力ポーションですばやく補充できます。,체력은 체력 약제로 빠르게 보충할 수 있습니다.
体力恢复速度可以通过分配领主天赋点提升。,體力恢復速度可以通過分配領主天賦點提升。,Vit Recovery Rate can be increased by allocating Lord Talent Points.,体力回復速度は領主天賦ポイントを割り当てることで向上できます。,체력 회복 속도는 영주 재능점을 배분하여 향상시킬 수 있습니다.
体力恢复速度可以通过领主装备-光荣旗帜提升。,體力恢復速度可以通過領主裝備-光榮旗幟提升。,Vit Recovery Rate can be increased by the Lord Equipment - Glory Banner.,体力回復速度は領主装備-栄光の旗で向上できます。,체력 회복 속도는 영주 장비 - 영광의 깃발을 통해 향상시킬 수 있습니다.
每日可在[活动]-[爱心便当]领取体力补给。,每日可在[活動]-[愛心便當]領取體力補給。,Daily Vit supplies can be claimed in [Activity] - [Love Bento].,毎日[活動]-[愛心弁当]で体力補給を受け取れます。,매일 [활동] - [사랑의 도시락]에서 체력 보급품을 수령할 수 있습니다.
角色创建时间,角色創建時間,Role Creation Time,キャラクター創建時間,역할 생성 시간
将提前3天在该副本右下角显示倒计时,將提前3天在該副本右下角顯示倒計時,A countdown will be displayed in the lower right corner of that instance 3 days in advance.,3日前に該当インスタンスの右下隅にカウントダウンを表示します。,3일 전에 해당 인스턴스 우측 하단에 카운트다운이 표시됩니다.
添加好友时对方的角色创建时间也需>=30天,添加好友時對方的角色創建時間也需>=30天,"When adding friends, the friend's Role Creation Time must also be >=30 days.",親友追加時、相手のキャラクター創建時間も>=30日である必要があります。,친구 추가 시 상대방의 역할 생성 시간도 >=30일 이상이어야 합니다.
跨服规则,跨服規則,Cross Server Rules,クロスサーバールール,크로스 서버 규칙
合区规则,合區規則,Server Merge Rules,サーバー統合ルール,서버 통합 규칙
重新随机所有玩家主城基地,重新隨機所有玩家主城基地,Randomly relocate all players' Main Cities,全てのプレイヤーのメインシティをランダムに再配置します,모든 플레이어의 메인 성을 무작위 재배치합니다
"并补发1个自定义迁城令,并重置迁城冷却时间","並補發1個自定義遷城令,並重置遷城冷卻時間","and compensate 1 Custom Relocation Order, and reset the relocation cooldown.",カスタム転都令を1つ補給し、転都のクールダウンをリセットします,"커스텀 도시 이주령 1개를 추가 지급하며, 이주 쿨다운을 초기화합니다"
重置所有已占领的矿点,重置所有已佔領的礦點,Reset all occupied Mines,全ての占領済み鉱山をリセットします,모든 점령된 채굴장을 초기화합니다
并按剩余时间立即结算未获取资源,並按剩餘時間立即結算未獲取資源,and immediately settle unobtained resources based on remaining time.,残り時間に基づき未獲得資源を即時決済します,남은 시간에 따라 미획득 자원을 즉시 정산합니다
重置所有联盟已占领的城市,重置所有聯盟已佔領的城市,Reset all Union-occupied Cities,全ての同盟が占領した都市をリセットします,모든 클랜이 점령한 도시를 초기화합니다
并按剩余时间立即结算联盟未获取资源,並按剩餘時間立即結算聯盟未獲取資源,and immediately settle unobtained Union resources based on remaining time.,残り時間に基づき同盟の未獲得資源を即時決済します,남은 시간에 따라 클랜 미획득 자원을 즉시 정산합니다
不重置联盟合作关系,不重置聯盟合作關係,Do not reset Union cooperation relationships.,同盟の協力関係はリセットしません,클랜 협력 관계는 초기화하지 않습니다
不重置首次占领,不重置首次佔領,Do not reset First Occupation.,初回占領はリセットしません,최초 점령은 초기화하지 않습니다
删除所有玩家营地,刪除所有玩家營地,Remove all player Camps,全てのプレイヤーキャンプを削除します,모든 플레이어 캠프를 삭제합니다
并退还营地建造资源,並退還營地建造資源,and refund camp construction resources.,キャンプ建設資源を返還します,캠프 건설 자원을 환불합니다
删除所有联盟营地,刪除所有聯盟營地,Remove all Union Camps,全ての同盟キャンプを削除します,모든 클랜 캠프를 삭제합니다
并退还联盟资源,並退還聯盟資源,and refund Union resources.,同盟資源を返還します,클랜 자원을 환불합니다
补发,補發,Compensate,補給,추가 지급
"神魔试炼名人堂首次通关重置,重新打名人堂","神魔試煉名人堂首次通關重置,重新打名人堂","Reset the first clearance of Divine Demon Trial Hall of Fame, requiring to rechallenge the Hall of Fame.",神魔試練名誉の殿堂の初回クリアをリセット、名誉の殿堂を再挑戦する必要があります,"신과 마의 시험 명예의 전당 첫 클리어를 초기화하며, 명예의 전당을 다시 도전해야 합니다"
"合区后迁城红圈重置,需要重新打关卡一步步缩小红圈","合區後遷城紅圈重置,需要重新打關卡一步步縮小紅圈","After server merge, reset the relocation restricted zone; need to rechallenge stages to gradually reduce the restricted zone.",サーバー統合後、転都制限エリアをリセット、ステージを再クリアして段階的に制限エリアを縮小する必要があります,"서버 통합 후 이주 제한 지역을 초기화하며, 스테이지를 다시 클리어하여 단계적으로 제한 지역을 축소해야 합니다"
"不重置城池的保护时间,按最老一个区的保护时间计算","不重置城池的保護時間,按最老一個區的保護時間計算",Do not reset city protection time; calculate based on the oldest server's protection time.,都市の保護時間はリセットせず、最も古いサーバーの保護時間に基づいて計算します,"도시 보호 시간은 초기화하지 않으며, 가장 오래된 월드의 보호 시간을 기준으로 계산합니다"
本服务器已攻略的城市游记,本伺服器已攻略的城市遊記,City travelogues already conquered on this server,本サーバーで攻略済みの都市の旅行記,본 서버에서 공략 완료한 도시 여행기
本公会已攻略的城市游记,本公會已攻略的城市遊記,City travelogues already conquered by this Union,本同盟で攻略済みの都市の旅行記,본 클랜에서 공략 완료한 도시 여행기
可在游记商人处购买,可在遊記商人處購買,Available for purchase from the Travelogue Merchant,旅行記商人から購入可能,여행기 상인에게서 구매 가능
离线时间超过14天时，您在大世界的城市将被随机迁移到其他地区,離線時間超過14天時，您在大世界的城市將被隨機遷移到其他地區,"When offline for more than 14 days, your city in the Great World will be randomly relocated to another area",オフライン期間が14日を超えると、大世界にあるあなたの都市は別のエリアにランダムに移転されます,"오프라인 시간이 14일을 초과하면, 큰세계에 있는 당신의 도시가 다른 지역으로 무작위 이전됩니다"
