Simplified_Text,Traditional_Text,English_Text,Japanese_Text,Korean_Text
关卡名称,關卡名稱,Level Name,レベル名,관문 이름
取消准备,取消準備,Cancel,キャンセル準備,준비 취소
攻方阵容,攻方陣容,Offensive Lineup,攻撃陣容,공격 진영
守方阵容,守方陣容,Defenders Lineup,防御陣容,방어 진영
设置阵容,設置陣容,Set Lineup,陣容を設ける,진영 설정
首次通关,首次通關,First Clearance,初回クリア,첫 클리어런스
首次通关时间,首次通關時間,First Clearance Time,初回クリア時間,첫 클리어런스 시간
全服首次通关,全服首次通關,Server First Clearance,全サーバー初回クリア,전 서버 첫 클리어런스
全服首次通关奖励,全服首次通關獎勵,Server First Clearance Rewards,全サーバー初回クリア報酬,전 서버 첫 클리어런스 보상
全服首次通关红包,全服首次通關紅包,Server First Clearance Red Envelope,全サーバー初回クリアお年玉,전 서버 첫 클리어런스 복돈
幸运转盘,幸運轉盤,Lucky Wheel,ラッキールーレット,행운의 룰렛
时装扭蛋,時裝扭蛋,Fashion Gacha,コスチュームガチャ,패션 뽑기
领主时装,領主時裝,Lord Fashion,領主クチュール,영주 꾸뛰르
限时回馈,限時回饋,Limited Time Rewards,期間限定報酬,리미트 보상
回收,回收,Recycle,リサイクル,재활용
表情,表情,Emoji,絵文字,이모티콘
图纸包,圖紙包,Drawing Packs,図面パック,그림 팩
库洛兰德霸主,庫洛蘭德霸主,Kuroland Overlord,クロランド覇者,크롤랜드 패왕
库洛兰德英雄,庫洛蘭德英雄,Kuroland Hero,クロランドヒーロー,크롤랜드 영웅
库洛兰德强者,庫洛蘭德强者,Kuroland Powerful,クロランド強者,크롤랜드 강자
时尚达人,時尚達人,Fashion Enthusiast,人気愛好家,패션 애호가
时尚先锋,時尚先鋒,Fashion Pioneer,人気開拓者,패션 개척자
时尚精英,時尚精英,Fashion Elite,人気エリート,패션 엘리트
上,上,Up,上,위
下,下,Down,下,미만
左,左,Left,左,왼쪽
右,右,Right,右,우측에
限时福利,限時福利,Limited Time Welfare,期間限定福祉,리미트  혜택
所有英雄,所有英雄,All Heroes,すべてヒーロー,모든  영웅
模拟战斗,模擬戰鬥,Simulated Battle,模擬戦闘,모의 전투
真实战斗,真實戰鬥,Real Battle,現実戦闘,리얼 전투
模拟战斗没有奖励,模擬戰鬥沒有獎勵,No Rewards For Simulated Battle,模擬戦闘には報酬はありません,모의  전투 대한 보상 없음
野蛮人,野蠻人,Barbarian,野蛮人,바바리안
还原,還原,Reduction,還元,절감
每日特惠3日包,每日特惠3日包,Daily Specials 3-Day Pack,毎日特価3日パック,매일 특가 3일 패키지
每日特惠1日包,每日特惠1日包,Daily Specials 1-Day Pack,毎日特価1日パック,매일 특가 1일 패키지
长按可查看道具详情,長按可查看道具詳情,Long Press To View Item Details,長押しで道具の詳細を確認できます,길게 누르면 아이템 세부 정보를 볼 수 있습니다
档,檔,Class,級,레벨
抽奖卷,抽獎卷,Lottery Scroll,抽選卷,추첨권
可保留至下期活动继续使用,可保留至下期活動繼續使用,Can Be Retained For Use In The Next Event,次回の活動まで引き続き使用できます,다음 활동까지 계속 사용할 수 있습니다
对守军造成伤害,對守軍造成傷害,Deal DMG To The Defender,守備軍にダメージを与えます,수비군에게 피해를 입힙니다
对城墙造成伤害,對城墻造成傷害,Deal DMG To The Wall,城壁にダメージを与えます,성벽에 피해를 입힙니다
未设置英雄编队,未設置英雄編隊,Hero Formation Not Set,ヒーロー編成が設定されていません,영웅 편성이 미설정
未领取,未領取,Not Claimd,未受け取,미수령
委托板,委托板,Delegation Board,委託板,위임 게시판
无法移动到相同位置,無法移動到相同位置,Cannot Move To The Same Location,同じ位置には移動できません,동일 위치로 이동할 수 없습니다
不能摆放当前位置,不能擺放當前位置,Cannot Place At The Current Location,現在の位置に配置できません,현재 위치에 배치할 수 없습니다
距离下场战斗开启时间,距離下場戰鬥開啓時間,Time Until Next Battle Starts,次の戦闘開始までの時間,다음 전투 시작까지 남은 시간
每抽必得,每抽必得,Basic Rewards,基礎報酬,기본 보상
抽奖,抽獎,Lottery,抽選,추첨
确认后本轮将无法变更奖池，是否继续？,確認后本輪將無法變更獎池，是否繼續？,"After Confirmation, The Reward Pool For This Round Cannot Be Changed. Continue?",確認後、このラウンドの賞池は変更できません。続行しますか？,확인 후 이번 라운드의 보상 풀은 변경할 수 없습니다. 계속하시겠습니까?
轮数,輪數,Round Number,ラウンド数,라운드 수
我的奖池,我的獎池,My Reward Pool,私の賞池,나의 보상 풀
宝鉴评分,寶鑑評分,Codex Score,図鑑評価,보감 평점
下一轮,下一輪,Next Round,次のラウンド,다음 라운드
编辑,編輯,Edit,編集,편집
关闭,關閉,Close,閉じる,닫기
兑换卷,兌換卷,Exchange Scroll,両替券,교환권
成长宝箱,成長寶箱,Growth Chest,成長宝箱,성장 상자
包含,包含,Include,含む,포함
使用后获得以下道具,使用後將獲得以下道具,"After Use, You Will Get The Following Props",使用後、以下の道具が得られます,사용 후 아이템은 다음과 같습니다
建筑队列已满，最多2个建筑同时进行建造,建築隊列已滿，最多2個建築同時进行建造,"The Building Queue Is Full, A Maximum Of 2 Buildings Can Be Constructed Simultaneously.",建築キューが満杯です。同時に建築できるのは最大2件までです,건설 대기열이 가득 찼습니다. 동시에 최대 2개의 건물을 건설할 수 있습니다
英雄未觉醒，无法重置,英雄未覺醒，無法重置,The Hero Has Not Awakened And Cannot Be Reset,ヒーローが覚醒していないため、リセットできません,영웅이 각성되지 않아 초기화할 수 없습니다
已存在相同英雄,已存在相同英雄,The same hero already exists,同じヒーローがすでに存在する,같은 영웅이 이미 존재합니다
已使用,已使用,Used,使用済み,사용됨
蛮族入侵,蠻族入侵,Barbarian Invasion,蛮族の侵略,바바리안 침략
默认,默認,Default,デフォルト,기본
藏宝洞,藏寶洞,Treasure Cave,宝の洞窟,보물 동굴
请选择队伍,請選擇隊伍,Please Select Team,チームを選択してください,팀을 선택해 주세요
本服务器首次通关奖励,本伺服器首次通關獎勵,First Clearance Reward On This Server,このサーバーでの初回クリア報酬,이 서버에서의 첫 클리어 보상
跨服组队,跨服組隊,Cross Server Team,クロスサーバーパーティー,크로스 서버 팀
相同英雄卡,相同英雄卡,Same Hero Card,同じヒーローカード,같은 영웅 카드
相同稀有度英雄卡,相同稀有度英雄卡,Same Rarity Hero Card,同じ希少度のヒーローカード,동일 희귀도 영웅 카드
回归签到,回歸簽到,Return Sign-in,戻る出勤,반품 출석
抽奖环节已结束,抽獎環節已結束,Lottery Phase Has Ended,抽選セッションは終了しました,추첨 세션이 종료되었습니다
有新的联盟公告,有新的聯盟公告,New Union Announcement,新しい同盟公告,새로운 클랜 공고
无法引用,無法引用,Can't Refer,引用できません,인용할 수 없습니다
所有队伍,所有隊伍,All Teams,全てのチーム,모든 팀
需要在主城待命,需要在主城待命,Must Stand By In The Main City,主城で待機する必要があります,주 도시에서 대기해야 합니다
防守阵容,防守陣容,Defense Lineup,防御陣容,수비 진용
召唤记录,召喚記錄,Summon Record,召喚記録,소환 기록
穿戴,穿戴,Wear,装着,착용
报名时间,報名時間,Registration Time,参加時間,가입 시간
客服,客服,Service,顧客サービス,고객센터
世界等级,世界等級,World Level,ワールドレベル,세계 레벌
快速升级攻略,快速升級攻略,Fast Upgrade Guide,進級速攻ガイド,빠른 레벨업 가이드
树群,樹群,Tree Cluster,樹木群,나무 군락
次,次,Times,回,회
英雄培养手册,英雄培養手冊,Hero Train Manual,ヒーロー育成手冊,영웅 양성 매뉴얼
绑定账号,綁定帳號,Bind Account,アカウント紐付け,계정 연결
邮箱,郵箱,Email,ポスト,우편함
绑定,綁定,Bind,紐付け,제본
英雄成长助力包,英雄成長助力包,Hero Growth Support Packs,ヒーロー成長サポートパック,영웅 성장 지원 패키지
找回账号,找回帳號,Recover Account,アカウントを復元,계정 복구
培养计划,培養計劃,Train Plan,育成計画,양성 계획
任意联盟,任意聯盟,Any Union,任意の同盟,임의의 클랜
简化其他玩家模型,簡化其他玩家模型,Simplify Other Players' Models,他のプレイヤーのモデルを簡略化,다른 플레이어 모델 단순화
简化模型,簡化模型,Simplify Models,モデルを簡略化,모델 단순화
故事,故事,Story,ストーリー,스토리
找回密码,找回密碼,Recover Password,パスワードを復元,비밀번호 찾기
友好联盟,友好聯盟,Friendly Union,友好同盟,우호 클랜
结盟,結盟,Ally,同盟を結ぶ,동맹을 맺다
没有管理员处于在线状态,沒有管理員處於線上狀態,No Administrator Is Online,管理者がオンラインではありません,관리자가 온라인이 아닙니다
合作联盟,合作聯盟,Cooperation Union,協力同盟,협력 클랜
申请与您的联盟成为合作联盟关系,申請與您的聯盟成為合作聯盟關係,Apply To Become A Cooperative Union With Your Union,あなたの同盟と協力同盟になるために申請する,귀하의 클랜과 협력 클랜이 되기 위해 지원하세요
攻城战期间无法解除合作关系,攻城戰期間無法解除合作關係,Cooperation Cannot Be Terminated During Siege Battle,攻城戦期間中は協力関係を解除できません,공성전 기간 동안 협력 관계를 해제할 수 없습니다
攻城战期间无法建立合作关系,攻城戰期間無法建立合作關係,Cooperation Cannot Be Established During Siege Battle,攻城戦期間中は協力関係を結ぶことができません,공성전 기간 동안 협력 관계를 맺을 수 없습니다
设备,設備,Device,デバイス,기기
未绑定,未綁定,Unbound,未紐付け,미바인딩
圣物成长助力包,聖物成長助力包,Relic Growth Support Packs,聖物成長サポートパック,성물 성장 지원 패키지
野蛮人营地,野蠻人營地,Barbarian Camp,野蛮人のキャンプ,바바리안 캠프
生活点,生活點,Life Points,生活ポイント,생활 포인트
小麦,小麥,Wheat,小麦,밀
果树,果樹,Fruit Tree,果樹,과일 나무
生长周期,生長週期,Growth Cycle,成長周期,성장 주기
种子,種子,Seed,種,씨앗
种植,種植,Planting,栽培,재배
收获,收穫,Harvest,収穫,수확
传送门冷却石,传送门冷卻石,Portal Cooldown Stone,ポータル冷却石,전송문 냉각석
每日拾取上限,每日拾取上限,Daily Pickup Limit,每日ピックアップ上限,일일 획득 상한
偷走了,偷走了,Stole,盗んだ,훔쳤다
记录,記錄,Record,記録,기록
藏宝洞钥匙,藏寶洞鑰匙,Treasure Cave Key,宝の洞窟の鍵,보물 동굴 열쇠
最大,最大,Max,最大,최대
最小,最小,Min,最小,최소
等级范围,等級範圍,Level Scope,レベル範囲,레벨 범위
浇水,澆水,Watering,水やり,물주기
物资箱,物資箱,Supply Chest,物資箱,물자 상자
最近距离对象,最近距離對象,Nearest Target,最も近いターゲット,최근접 대상
不会赛季重置,不會賽季重置,Won't Reset With Season,シーズンリセットなし,시즌 초기화 없음
查看个人进度,查看個人進度,View Personal Progress,個人進捗を確認,개인 진행도 확인
幻想广场,幻想广场,Fantasy Plaza,幻想広場,환상 광장
限时礼包返场专区,限時禮包返場專區,Limited Packs Relaunch Zone,期間限定パッケージ再登場コーナー,기간 한정 패키지 재등장 코너
个人进度,個人進度,Personal Progress,個人進捗,개인 진행도
奖励在首次通关时通过邮件发送,獎勵在首次通關時通過郵件發送,Rewards Will Be Sent Via Mail Upon First Clearance,初回クリア時に報酬をメールで送付します,보상은 첫 클리어 시 메일로 발송됩니다
个人进度不会重置,個人進度不會重置,Personal Progress Will Not Reset,個人の進捗はリセットされません,개인 진행도는 초기화되지 않습니다
仅供参考,僅供參考,For reference only,参考のみ,참고용
沙漠探险,沙漠探險,Desert Expedition,砂漠探検,사막 탐험
鲜花大作战,鮮花大作戰,Flower Frenzy,花の大戦い,플라워 프렌지
知识问答,知識問答,Knowledge Quiz,知識クイズ,지식 퀴즈
切磋,切磋,Duel,決闘,결투
拒绝队伍查看,拒絕隊伍查看,Disable Team Inspection,チーム閲覧拒否,팀 조회 거부
拒绝队伍切磋,拒絕隊伍切磋,Disable Team Duels,チーム決闘拒否,팀 결투 거부
联赛,聯賽,League,リーグ,리그
公会战,公會戰,Union War,ギルド戦,동맹 전쟁
所有参与讨伐的公会成员均可获得奖励,所有參與討伐的公會成員均可獲得獎勵,All Union Members Participating In The Raid Will Receive Rewards,討伐に参加した全ギルドメンバーに報酬が支給されます,토벌에 참여한 모든 길드원에게 보상 지급
联盟首领战已开启,聯盟首領戰已開啟,Union Leader Battle Has Begun,同盟首領戦が開始されました,연합 보스전이 시작되었습니다
请领主们前往幻想广场,請領主們前往幻想廣場,"Lords, Please Proceed To Fantasy Plaza",領主様は幻想広場へお進みください,영주님들께서는 환상 광장으로 이동해 주세요
距离太远,距離太遠,Too far away,距離が遠すぎます,거리가 너무 멉니다
进行中,進行中,In Progress,進行中,진행 중
知识问答活动即将开启，请各位领主大人前往幻想广场准备,知識問答活動即將開啟，請各位領主大人前往幻想廣場準備,"The Knowledge Quiz event is about to begin, please proceed to Fantasy Plaza to prepare",知識クイズイベントがまもなく開始します、領主様は幻想広場へお進みください,"지식 퀴즈 이벤트가 곧 시작됩니다, 영주님들께서는 환상 광장으로 이동해 주세요"
快速治疗包,快速治療包,Quick Healing Pack,即効治療パック,빠른 치료 패키지
下一关,下一關,Next Level,次のステージ,다음 스테이지
"联盟BOSS战期间,无法变更成员",聯盟BOSS戰期間，無法變更成員,"During The Union BOSS Battle, Members Cannot Be Changed",同盟BOSS討伐中はメンバー変更不可,연합 BOSS 토벌 중에는 멤버 변경이 제한됩니다
性别,性別,Gender,性別,성별
性别转换卡,性別轉換卡,Gender Change Card,性別変更カード,성별 변경 카드
转换角色性别,轉換角色性別,Change Character Gender,キャラクターの性別を変更,캐릭터 성별 변경
库洛兰德大陆,庫洛蘭德大陸,Kurorand Continent,クローランド大陸,크롤랜드 대륙
布局,佈局,Layout,レイアウト,배치
长按并滑动可批量建造,長按並滑動可批量建造,Long press and slide to batch-build,長押ししてスライドすると一括建設可能,길게 누른 후 슬라이드하면 일괄 건설 가능
再次挑战,再次挑戰,Retry,再挑戦,재도전
深渊,深淵,Abyss,深淵,심연
符文,符文,Runes,ルーン,룬
快速升级,快速升級,Quickly Upgrade,素早くレベルアップ,빠른 레벨업
快速移动,快速移動,Quickly Movement,速い動き,빠른  움직임
进入营地的队伍,進入營地的隊伍,Enter Camp With Troops,キャンプに入る部隊,캠프 진입 부대
占领高级矿点，通过扫荡可以快速升级,佔領高級礦點，透過掃蕩可以快速升級,Occupy High-Level Mine and quickly upgrade through Sweep,"高級の採鉱場を占領,掃蕩機能で素早くレベルアップ","점령 고급 채굴장, 소탕을 통해 빠른 레벨업"
攻城战以联盟为单位，需要有任意盟友的势力范围与要攻城的对象接壤,攻城戰以聯盟為單位，需要有任意盟友的勢力範圍與要攻城的對象接壤,"Siege Battle Is Based on Unions, And Need Any Ally's Sphere Of Influence Must Border The Target City To Be Attacked.",攻城戦は同盟に基づいて行われ、攻撃対象となる目標都市と盟友の勢力範囲が接している必要あり,"공성전은 클랜에 기반을 두고 있으며, 공격을 받으려면 동맹국의 영향권이 목표 도시와 접해 있어야 합니다."
有任意联盟成员的势力范围与目标接壤,有任意聯盟成員的勢力範圍與目標接壤,Any Union Member's Sphere Of Influence Borders The Target,目標都市と同盟会員の勢力範囲が接している必要あり,어느 클랜 회원 영향권은 목표물과 접하고 있습니다.
在攻城战中，需要将守军全部击败，并且有战车将城市的城墙彻底破坏，才可以最终占领城市,在攻城戰中，需要將守軍全部擊敗，並且有戰車將城市的城牆徹底破壞，才可以最終佔領城市,"In A Siege Battle, You Need To Defeat All The Defenders And Have Chariots Completely Destroy The City Walls Before You Can Finally Capture The City.",攻城戦では、最終的に都市を占領する前に、すべての守備軍を打ち負かし、戦車で城壁を完全に破壊する必要があります。,포위 공성전서는 모든 수비군을 물리치고 전차로 성벽을 완전히 파괴해야만 도시를 점령할 수 있습니다.
炮击,砲擊,Bombard,砲撃,포격
需要队伍统帅携带战车,需隊伍統帥攜帶戰車,Need Commander To Carry Chariot,チーム統帥は戦車を装置ぶ必要がある,팀 리더 필요하다 장비 전차
新玩家特别补贴,新玩家特別補貼,Special Subsidy For New Players,新規プレイヤーへの特別手当,신규 플레이어를 위한 특별 수당
奖励由角色与服务器时间差异决定,獎勵由角色與伺服器時間差異決定,Rewards Are Determined By The Time Difference Between The Character And The Server,報酬はキャラクターとサーバーの時間差によって決まります,보상은 캐릭터와 서버 간의 시간 차이에 따라 결정됩니다.
每周拾取上限,每週拾取上限,Weekly Pickup Limit,每週ピックアップ上限,주간 획득 상한
再次获得奖励,再次獲得獎勵,Get Rewarded Again,再び報酬を獲得,다시 보상을 받으세요
前锋,前鋒,Striker,前衛,아방가르드
英雄战斗属性,英雄戰鬥屬性,Hero Combat Attributes,ヒーロー戦闘属性,영웅 전투 속성
英雄属性效果,英雄屬性效果,Hero Attribute Effects,ヒーロー属性効果,영웅 속성   효과
攻击值=英雄攻击值+携带士兵攻击值,攻擊值=英雄攻擊值+攜帶士兵攻擊值,ATK = Hero ATK + Soldier ATK,攻撃力 = ヒーロー攻撃力 + 兵士攻撃力,공격력 = 영웅 공격력 + 병사 공격력
防御值=英雄防御值+携带士兵防御值,防禦值=英雄防禦值+攜帶士兵防禦值,DEF = Hero DEF + Soldier DEF,防御力 = ヒーロー防御力 + 兵士防御力,방어력 = 영웅 방어력 + 병사 방어력
破坏值=英雄破坏值+携带士兵破坏值,破壞值=英雄破壞值+攜帶士兵破壞值,DES = Hero DES + Soldier DES,破壊力 = ヒーロー破壊力 + 兵士破壊力,파괴력 = 영웅 파괴력 + 병사 파괴력
提高进行攻击的基础伤害(包括咒术、燃烧)。,提高進行攻擊的基礎傷害(包括咒術、燃燒)。,"Increases base ATK DMG (includes Curse, Burn)",基本攻撃ダメージUP(呪い、燃焼含む),"공격의 기본 데미지를 증가시킵니다(저주, 연소 포함)"
提高技能中“强袭”效果。,提陞技能中「強襲」效果。,"Enhances ""Assault"" effects in skills",スキルの「強襲」効果強化,"스킬 ""강습"" 효과 강화"
降低受到攻击的基础伤害(包括咒术、燃烧)。,降低受到攻擊的基礎傷害(包括咒術、燃燒)。,"Reduces base ATK DMG taken (includes Curse, Burn)",受ける基本攻撃ダメージDOWN(呪い、燃焼含む),"공격의 기본 데미지를 감소시킵니다(저주, 연소 포함)"
提高技能中的使目标“属性提高”效果。,提高技能中的使目標「屬性提高」效果。,"Boosts ""Attribute Increase"" effects on targets",スキルの「属性UP」効果強化,"스킬 ""속성 증가"" 효과 강화"
提高技能中的使目标“受到伤害降低”效果。,提高技能中的使目標「受到傷害降低」效果。,"Enhances ""DMG Taken Reduced"" effects on targets",スキルの「受けるダメージDOWN」効果強化,"스킬 ""받는 피해가 감소"" 효과 강화"
提高技能中的使目标“属性降低”效果。,提高技能中的使目標「屬性降低」效果。,"Strengthens ""Attribute Decrease"" effects on targets",スキルの「属性DOWN」効果強化,"스킬 ""속성 감소"" 효과 강화"
提高技能中的使目标“造成伤害降低”效果。,提高技能中的使目標「造成傷害降低」效果。,"Improves ""DMG Dealt Reduced"" effects on targets",スキルの「与えるダメージDOWN」効果強化,"스킬 ""주는 피해가 감소"" 효과 강화"
提高技能中的使目标“受到伤害提高”效果。,提高技能中的使目標「受到傷害提高」效果。,"Amplifies ""DMG Taken Increased"" effects on targets",スキルの「受けるダメージUP」効果強化,"스킬 ""받는 피해가 증가"" 효과 강화"
影响战斗中行动顺序。,影響戰鬥中行動順序。,Affects the order of actions in combat,戦闘中の行動順序に影響します,전투 중 행동 순서에 영향을
提高技能中的使目标“造成伤害提高”效果。,提高技能中的使目標「造成傷害提高」效果。,"Enhances ""DMG Dealt Increased"" effects on targets",スキルの「与えるダメージUP」効果強化,"스킬 ""주는 피해가 증가"" 효과 강화"
在没有嘲讽的情况下,在沒有嘲諷的情況下,Target Selection (without Taunt):,ターゲット選択規則(挑発なし時):,타겟 선택 규칙(도발 없을 시):
统帅被选为攻击目标的概率为20%,統帥被選為攻擊目標的機率為20%,Chance that Commander will be chosen as the target of ATK: 20%,統帥が攻撃対象として選ばれる確率: 20%,리더가 공격 대상으로 선택될 확률: 20%
前锋1被选为攻击目标的概率为40%,前鋒1被選為攻擊目標的機率為40%,Chance that Striker 1 will be chosen as the target of ATK: 40%,前衛1が攻撃対象として選ばれる確率: 40%,아방가르드 1이 공격 대상으로 선택될 확률: 40%
前锋2被选为攻击目标的概率为40%,前鋒2被選為攻擊目標的機率為40%,Chance that Striker 2 will be chosen as the target of ATK: 40%,前衛2が攻撃対象として選ばれる確率: 40%,아방가르드 2이 공격 대상으로 선택될 확률: 40%
技能石装配规则：战略技能在队伍配置时只能使用一次，战术、被动、追击技能可以额外使用一次技能石,技能石組裝規則：戰略技能在隊伍配置時只能使用一次，戰術、被動、追擊技能可以額外使用一次技能石,"Skill Stone Equipping Rules:Strategic Skill: Can only equip one stone per team, Tactical/Passive/Pursuit Skills: May equip +1 additional stone.",スキルストーン装備ルール：戦略スキル：チーム編成時1つのみ装備可，戦術/パッシブ/追撃スキル：追加で1ストーン装備可能,"스킬스톤 장착 규칙：전략 스킬: 팀당 1개 스톤만 장착 가능,전술/패시브/추격 스킬: 스톤 1개 추가 장착 가능"
同步,同步,Synergy,シナジー,시너지
投石车,投石車,Trebuchet,トレビュシェット,트레뷰셋
巨型投石车,巨型投石車,Giant Trebuchet,巨大トレビュシェット,대형 트레뷰셋
公会战为跨服模拟战斗,公會戰為跨服模擬戰鬥,Union Wars are cross-server simulated battles,ギルド戦はクロスサーバー模擬戦闘です,동맹 전쟁은 크로스서버 시뮬레이션 전투입니다
士兵规则：按携带类型统一为T5等级,士兵規則：按攜帶類型統一為T5等級,Soldier Rules: All soldiers carried are unified as T5 level,兵士のルール: 運ばれる兵士はすべてT5レベルに統一される,병사 규칙: 운반하는 모든 병사가 T5레벨로 통일됩니다.
科技、建筑效果在公会战中不生效,科技、建築效果在公會戰中不生效,Technology and Building effects are disabled in Union Wars,技術・建築効果はギルド戦では無効,기술 및 건물 효과는 동맹 전쟁서 적용되지 않음
符文不会额外增加技能，只增加已装备技能的效果,符文不會額外增加技能，只增強已裝備技能的效果,"Runes do not grant additional skills, but only enhance the effects of already equipped skills",ルーンは新規スキルを追加せず、装備済みスキルの効果のみを強化します,"룬은 추가 스킬을 부여하지 않으며, 장착된 스킬의 효과만 강화합니다"
屏幕震动,畫面震動,Screen Shake,画面振動,화면 흔들림
指令语音,指令語音,Voice Commands,音声コマンド,음성 명령
飞行英雄,飛行英雄,Flying Hero,フライングヒーロー,비행 영웅
快捷键,快速鍵,Hotkeys,ショートカット,단축키
常用,常用,Common,よく使う,자주 사용
回退,回退,Return,後退する,폴백
悠闲午后,悠閒午後,Leisure afternoon,のんびりた午後,여유로운 오후
交互式建筑,互動式建築,interactive building,インタラクティブな建築,인터랙티브 건축
人口,人口,Population,人口,인구
居民,居民,Residents,居住者,거주자
难民,難民,Refugees,難民,난민
驱离,驅離,Expel,追い払う,제명
有一伙难民希望加入您的城市,有一群難民希望加入您的城市,A group of refugees want to join your city,難民のグループがあなたの街に加わりたいと考えています,난민 그룹이 당신의 도시에 합류하고 싶어합니다.
是否接受,是否接受,Do you accept?,受け入れますか？,수락하시나요?
接受,接受,Accept,受け入れる,수용하다
赶走他们,趕走他們,Expel them,追い払え,그들을 몰아내다
普通型,普通型,General type,一般形態,흔한 유형
劳动型,勞動型,Labor type,労働形態,노동 유형
研究型,研究型,Research type,研究形態,연구 유형
健康值,健康值,Health Points,健康ポイント,건강 포인트
心情值,心情值,Mood Points,気分ポイント,기분 포인트
加班,加班,Overtime,残業する,초과 근무하다
工资,薪資,Salary,給料,샐러리
工作时间,工作時間,Working hours,勤務時間,근로시간
工作场所,工作場所,Workplace,職場,근로 장소
农妇,農婦,Peasant Woman,農婦,시골 처녀
工匠,工匠,Artisan,工匠,장인
研究员,研究員,Researcher,研究員,연구원
钓鱼佬,釣魚佬,Angler,釣り人,낚시꾼
劳动能力,勞動能力,Labor Ability,労働能力,노동 능력
采集能力,採集能力,Gathering Ability,収集能力,수집 능력
建造能力,建造能力,Building Ability,建築能力,건설 능력
钓鱼能力,釣魚能力,Fishing Ability,釣り能力,낚시 능력
工作效率,工作效率,Work Efficiency,作業効率,작업 효율
击杀BOSS时，离线时间小于12小时或在线联盟成员均会获得奖励,擊殺BOSS時，離線時間小於12小時或在線聯盟成員均可獲得獎勵,"When killing a BOSS, all members of the alliance who are offline < 12 hours or online will receive rewards.",BOSS撃破時、12時間以内に離脱していた、または現在オンライン中の同盟メンバー全員が報酬を受け取ります。,"BOSS 처치 시, 12시간 이내 오프라인 상태였거나 현재 온라인인 연맹원 모두 보상을 획득합니다。"
声望值,聲望值,Prestige Points,人気ポイント,명성 포인트
驱赶居民将减少您的声望值,驅趕居民將減少您的聲望值,Expelling residents will decrease your Prestige Points.,居住者を追い出すと人気ポイントが減少します。,주민을 내쫓으면 명성 포인트가 감소합니다.
讨伐野蛮人营地将增加您的声望值,討伐野蠻人營地將增加您的聲望值,Raiding Barbarian Camps will increase your Prestige Points.,野蛮人のキャンプを討伐すると人気ポイントが増加します。,바바리안 캠프 토벌 시 명성 포인트가 증가합니다.
声望值越高，越容易有难民来投靠,聲望值越高，越容易有難民來投靠,Higher Prestige Points makes Refugees more likely to join you.,人気ポイントが高いほど、難民が加入しやすくなります。,명성 포인트가 높을수록 난민이 더 많이 찾아옵니다
有新的难民希望加入您的城邦,有新的難民希望加入您的城邦,New refugees seek to join your city-state!,新しい難民があなたの都市国家への加入を希望しています,새로운 난민이 당신의 도시 국가에 합류하기를 원합니다
淡水鱼,淡水魚,Freshwater Fish,淡水魚,담수어
工作能力,工作能力,Working Ability,作業能力,작업 능력
最终工作能力,最終工作能力,Final Working Ability,最終作業能力,최종 작업 능력
工作超过8小时影响心情值,工作超過8小時影響心情值,Working >8h affects Mood Points,8時間超の作業で気分ポイント影響,8시간 이상 근무하면 기분 포인트에 영향을 미침
工作超过12小时影响健康值,工作超過12小時影響健康值,Working >12h affects Health Points,12時間超の作業で健康ポイント影響,12시간 이상 근무하면 건강 포인트에 영향을 미침
工匠的锤子,工匠的錘子,Artisan's Hammer,工匠の槌子,장인의 망치
研究员的图纸,研究員的圖紙,Researcher's Drawings,研究員の図面,연구원의 그림
工作会影响心情值,工作會影響心情值,Working affects Mood Points,作業は気分ポイントに影響します,작업은 기분 포인트에 영향을 미칩니다
居民处于闲置状态会自动恢复心情值,居民處於閒置狀態會自動恢復心情值,Idle residents automatically recover Mood Points,住民が待機状態だと気分ポイントが自動回復,주민이 대기 상태일 때 기분 포인트치 자동 회복
"连续工作超过8小时,会影响健康值",連續工作超過8小時，會影響健康值,Working continuously over 8 hours affects Health Points,8時間以上の連続作業は健康ポイントに影響,8시간 이상 연속 작업 시 건강 포인트치 영향
心情值恢复,心情值恢復,Mood Points Restore,気分ポイントの回復,기분 포인트 회복
健康值恢复,健康值恢復,Health Points Restore,健康ポイントの回復,건강 포인트 회복
博物馆,博物館,Museum,博物館,박물관
职业,職業,Occupation,職業,직업
基础消耗,基礎消耗,Basic Consume,基礎消耗,기본 소모
工作消耗,工作消耗,Working Consume,作業消耗,작업 소모
批量派遣,大量派遣,Batch  Dispatch,一括派遣,배치 발송
制作,製作,Produce,生産,생산
钓鱼,釣魚,Fishing,釣り,어업
心情非常糟糕，无法工作,心情非常糟糕，無法工作,"Very bad mood, unable to work",気分ポイントが最低です-作業不可,불행하고 일할 수 없다
健康状况非常糟糕，无法工作,健康狀況非常糟糕，無法工作,"Very bad health, unable to work",健康状態が最低です-作業不可,건강이 매우 좋지 않아 일할 수 없음
正在工作中,正在工作中,At Work,作業中,작업 중
今日剩余次数,今日剩餘次數,Today's Remaining Times,今日の残り回数,오늘 남은 라운드
工作成果,工作成果,Work Results,仕事の結果,작업 결과
最多叠加24小时,最多叠加24小時,Stacks Up To Most 24 Hours,最大24時間までスタック,최대 24시간 중첩
批量操作,大量操作,Batch Operations,一括操作,배치 작업
奖励找回,獎勵找回,Recover Reward,報酬を復元,보상 복구
