Simplified_Text,Traditional_Text,English_Text,Japanese_Text,Korean_Text
"无论是谁擅闯禁地，都会受到惩罚，但哈娜不仅没有被惩罚，而且族人连同族长在内都停止所有战事为哈娜祈福。
就连族内最特别的贝缇娜也感到好奇，如此天真柔弱，怎么让高傲、自大、好战的兽人一族为之顺从的。","無論是誰擅闖禁地，都會受到懲罰，但哈娜不僅沒有被懲罰，而且族人連同族長在內都停止所有戰事為哈娜祈福。
就連族內最特別的貝緹娜也感到好奇，如此天真柔弱，怎麼讓高傲、自大、好戰的獸人一族為之順從的。","Anyone who trespasses into the forbidden land will be punished, but Hana was not only spared punishment—the entire tribe, including the clan leader, ceased all warfare to pray for her.
Even Bettina, the most unique member of the tribe, was curious. How could someone so innocent and delicate make the proud, arrogant, and warlike beastmen submit to her?","立ち入り禁止区域に侵入した者は誰でも処罰されますが、ハナが処罰されなかっただけでなく、部族と家長はハナのために祈るためにすべての戦いをやめました。
一族で最も特別なベティナでさえ、彼女がどれほど無邪気で弱いのかに興味を持っていたので、誇り高き、傲慢で好戦的なオークの一族は従いました。","금지 구역을 침범하면 모두 처벌을 받지만, 하나는 처벌받지 않을뿐만 아니라 종족 전체가 하나를 위해 전쟁을 중단하고 축복을 받았습니다. 
심지어 종족 내에서 가장 특별한 베티나도 궁금해 했고, 어떻게 이렇게 순진하고 연약한 존재가 오만하며 전쟁을 좋아하는 오크족을 순종시킬 수 있었는지."
"有传言说是因为哈娜的母亲是兽人族至高无上的英雄，也有人说是因为哈娜体内的蓝色血液无比珍稀……
但真正的真相究竟是什么，没有人知道。","有傳言說是因為哈娜的母親是獸人族至高無上的英雄，也有人說是因為哈娜體內的藍色血液無比珍稀……
但真正的真相究竟是什麼，沒有人知道。","Some say it's because Hana's mother was the supreme hero of the beastmen tribe, while others claim it's because the blue blood within Hana is incredibly rare...
But what the true truth is, no one knows.","ハナの母親が獣人族の至高の英雄だったからだという噂もあれば、ハナの体内の青い血が非常に珍しいからだという人もいる……
しかし、本当の真実が何なのか、誰も知らない。","소문에 따르면, 하나의 어머니가 오크족에서 최고의 영웅이었기 때문이라고 하며, 또 다른 소문으로는 하나의 청색 피가 극히 희귀하다는 이유로 종족 전체가 그를 복종하게 된 것이라고 합니다.
그러나 진정한 진실이 무엇인지 아무도 모릅니다."
"尤蕾拉很喜欢恶作剧，但她的伎俩并不巧妙，甚至漏洞百出。
她很享受愚弄他人的这种乐趣， 有时候她只是在与人类愉悦交谈时突然幻化出毛茸茸的兽耳或是兽尾，或是露出自己的尖齿做出吃人的表情。","尤蕾拉很喜歡惡作劇，但她的伎倆並不巧妙，甚至漏洞百出。
她很享受愚弄他人的這種樂趣， 有時候她只是在與人類愉悅交談時突然幻化出毛茸茸的獸耳或是獸尾，或是露出自己的尖齒做出吃人的表情。","Eurera loves to play tricks, but her tricks are not subtle, and even full of loopholes.
She enjoys fooling others, and sometimes she just conjures up furry ears or tails, or reveals her fangs in a cannibalistic expression, when she is pleasantly chatting with humans.","ユーレラはトリックをするのが大好きですが、彼女のトリックは巧妙ではなく、抜け穴だらけです。
彼女は他人をだますことを楽しんでおり、人間と楽しくおしゃべりをしているときに、毛むくじゃらの耳や尻尾を思い起こさせたり、共食いのような表情で牙をむき出しにしたりすることがあります。","유렐라는 장난을 좋아하지만, 그녀의 수법은 교묘하지도 않고 심지어 허점투성입니다.
남을 속이는 것을 즐기는 그녀는 인간들과 즐겁게 수다를 떨다가 갑자기 귀나 꼬리를 보여주거나 사람을 먹을 것처럼 날카로운 이빨을 드러내곤 합니다."
在好战的兽人一族中，她却最喜欢躲藏和隐蔽，并不恋战。尤蕾拉很擅长利用自己小巧的身形，以及不引人注意的毛发，穿梭在黑夜中，让人不易发现。她也常常用这样的方式在暗处闪现，又快速消失，然后在暗处等待他人惊吓的模样。,在好戰的獸人一族中，她卻最喜歡躲藏和隱蔽，並不戀戰。尤蕾拉很擅長利用自己小巧的身形，以及不引人注意的毛髮，穿梭在黑夜中，讓人不易發現。她也常常用這樣的方式在暗處閃現，又快速消失，然後在暗處等待他人驚嚇的模樣。,"Among the warlike orcs, she likes hiding and hiding the most, and she doesn't like fighting. Eurella is very good at using her small body and unobtrusive hair to shuttle through the night, making it difficult for people to find. She also often used this method to flash in the dark, and then quickly disappeared, and then waited in the dark for others to look frightened.",好戦的なオークの中で、彼女は隠れて隠れることが最も好きで、戦うことは好きではありません。 ユーレラは、小さな体と目立たない髪を使って夜通し往復するのが得意で、人々に見つけにくくなっています。 彼女はまた、この方法を使用して暗闇の中で点滅し、すぐに姿を消し、暗闇の中で他の人がおびえているように見えるのを待ちました.,전쟁을 좋아하는 오크족 중에서도 숨는것을 가장 좋아하고 싸움은 싫어합니다. 작은 몸과 눈에 거슬리지 않는 털을 사용하여 밤새도록 이동하는 데 매우 능숙하여 사람들이 찾기가 어렵습니다.  종종 그녀는 이런 방식으로 어둠에서 나타나 사람들을 놀래키고는 신속하게 사라져 다른 사람들이 겁에 질릴때까지 기다립니다.
"但最近尤蕾拉有点恼怒，她的恶作剧对新来的异世界的人并不起作用，她甚至化出狼人凶恶的原形也不能吓他一下。
所以，最近的尤蕾拉更加神出鬼没，在努力制造一些小动静。","但最近尤蕾拉有點惱怒，她的惡作劇對新來的異世界的人並不起作用，她甚至化出狼人兇惡的原形也不能嚇他一下。
所以，最近的尤蕾拉更加神出鬼沒，在努力製造一些小動靜。","But recently Eurera was a little annoyed, her pranks didn't work on the newcomer from another world, and she couldn't scare him even by turning into a werewolf's ferocious original form.
Therefore, recently Eureira is even more elusive, trying to create some small movements.","しかし最近ユーレラは少しイライラしていて、異世界からの新参者にイタズラが効かず、人狼の獰猛な元の姿になっても怖がらせることができなかった。
したがって、最近のエユーレラはさらにとらえどころがなく、いくつかの小さな動きを作成しようとしています。","그러나 최근 유렐라는 약간 화가 났다. 그녀의 장난은 새로운 세계에서 온 사람에게 효과가 없었다. 그녀는 늑대인간의 가장 흉폭한 원형으로 변신해도 그를 무서워하게 만들 수 없었다.
그래서 최근의 유렐라는 더욱 신비롭게 나타나며, 작은 소동을 일으키려고 애쓰고 있다."
没有哪一只精灵像多莉一样，能与大自然进行无声息的灵魂沟通。无论是树木花草，还是游鱼飞鸟，都能被多莉的热情感染，被她折服。,沒有哪一隻精靈像多莉一樣，能與大自然進行無聲息的靈魂溝通。無論是樹木花草，還是游魚飛鳥，都能被多莉的熱情感染，被她折服。,"There is no elf like Dolly who can communicate silently with nature. Whether it is trees, flowers and plants, or fish and birds, you can be infected by Dolly's enthusiasm and be impressed by her.",ドリーのように静かに自然と対話できるエルフはいません。木であれ、花や植物であれ、魚や鳥であれ、ドリーの熱意に感染し、彼女に感銘を受けることができます。,"돌리만큼 조용하고 영혼이 담긴 방식으로 자연과 교감할 수 있는 엘프는 없습니다. 나무, 꽃과 식물, 물고기와 새들까지 돌리의 열정에 동화되고 그녀에게 빠져듭니다."
多莉尤其喜欢在森林中飞行和栖息，感受清新自由的气息，这让她形成了独特的自然力量，具有疗愈能力的同时也具有复苏的能力。,多莉尤其喜歡在森林中飛行和棲息，感受清新自由的氣息，這讓她形成了獨特的自然力量，具有療愈能力的同時也具有復甦的能力。,"Dolly especially likes to fly and inhabit the forest, and feel the fresh and free breath, which makes her form a unique natural power, which has the ability to heal and revive at the same time.",ドリーは特に空を飛んで森に住み、新鮮で自由な息を感じるのが好きで、それが彼女の形をユニークな自然の力にし、同時に癒しと復活の能力を持っています。,돌리는 특히 숲속에서 사는 것을 좋아하고 신선하고 자유로운 숨결을 느끼기 때문에 그녀는 치유와 소생을 동시에 할 수 있는 독특한 자연의 힘을 갖고 있습니다.
"“多莉！停下！”
精灵长老看着自己精心清理掉的杂草又被多莉一箭复苏，有些气急败坏。但多莉显然没有在意长老的情绪，一瞬间让光秃的土地绿意盎然。",“多莉！停下！”精靈長老看著自己精心清理掉的雜草又被多莉一箭復甦，有些氣急敗壞。但多莉顯然沒有在意長老的情緒，一瞬間讓光禿的土地綠意盎然。,"Dolly! Stop!"" The elf elder was a little out of breath as he watched the weeds he had carefully cleaned up were revived by Dolly's arrow. But Dolly obviously didn't care about the elder's emotions, and instantly made the bare land green.",「ドリー！ やめて！」 ドリーの矢で、念入りに掃除した雑草がよみがえるのを見て、エルフの長老は少し息を切らしていた。 しかし、ドリーは明らかに長老の感情を気にせず、すぐに裸地を緑にしました。,"""돌리! 멈춰!""
엘프 장로는 자신이 정성껏 정리한 잡초들이 돌리의 화살에 의해 되살아나는 것을 보며 무척 화가 났습니다. 그러나 돌리는 장로의 감정에 신경 쓰지 않았고 순식간에 메마른 땅을 푸르게 만들었습니다."
因为多莉是自由的，也认为万物也是自由的，不应该扼杀它们的生长，也认为“有用”不应该成为自然的标准。她与众不同的想法一直不被他人接纳，但她依然在用行动履行自己的观点，所到之处皆是生命气息。,因為多莉是自由的，也認為萬物也是自由的，不應該扼殺牠們的生長，也認為“有用”不應該成為自然的標準。她與眾不同的想法一直不被他人接納，但她依然在用行動履行自己的觀點，所到之處皆是生命氣息。,"Because Dolly is free, she also believes that all things are also free, and their growth should not be stifled, and she also believes that ""usefulness"" should not be the standard of nature. Her unique ideas have not been accepted by others, but she is still implementing her views with actions, and everywhere she goes is the breath of life.",ドリーは自由なので、すべてのものも自由であり、その成長が妨げられるべきではないと信じており、「有用性」が自然の基準であってはならないと彼女は信じています. 彼女のユニークなアイデアは他の人に受け入れられませんでしたが、彼女はまだ自分の意見を行動で実行しており、彼女が行くところはすべて生命の息吹です。,"돌리는 자유롭기 때문에 모든 것이 자유롭고 억압되어서는 안 되며 '유용성'이 자연의 기준이 되어서는 안 된다고 믿습니다. 그녀의 이런 독특한 생각은 타인에게 받아들여지지 않았지만,여전히 자신의 신념을 실천하기 위해 행동으로 노력하며 어디서나 생명의 기운을 불어넣습니다."
"莉薇娅从小生活在一个与世隔绝的神秘森林里。在祖母的指导下，学会使用了一本神奇的魔导书。祖母临终前，曾告诫莉薇娅谨慎使用力量，避免酿成灾难。
莉薇娅虽尊敬祖母教诲，却渴望展现自己的能力。","莉薇婭從小生活在一個與世隔絕的神秘森林裡。在祖母的指導下，學會使用了一本神奇的魔導書。祖母臨終前，曾告誡莉薇婭謹慎使用力量，避免釀成災難。
莉薇婭雖尊敬祖母教誨，卻渴望展現自己的能力。","Livia lived in a mysterious forest isolated from the world since she was a child. Under the guidance of her grandmother, she learned to use a magical magic book. Before her death, her grandmother warned Livia to use power carefully to avoid disasters .
Although Livia respects her grandmother's teachings, she is eager to show her abilities.","リビアは幼い頃から世界から隔離された不思議な森に住んでいました。祖母の指導の下、魔法の魔法の本を使うことを学びました。彼女の死の前に、祖母はリビアに災害を避けるために力を慎重に使うよう警告しました.
リビアは祖母の教えを尊重しているが、彼女は自分の能力を見せびらかすことに熱心だ。","리비아는 어렸을 때부터 세상과 단절된 신비한 숲에서 살았습니다. 할머니의 지도 아래 마법의 마법 책을 사용하는 법을 배웠습니다. 할머니는 죽기 전에 리비아에게 재앙을 피하기 위해 힘을 조심하라고 경고했습니다.
리비아 는 할머니의 가르침을 존중하지만 자신의 능력을 보여주고 싶어합니다."
她开始游历，寻找需要帮助的人。某次，她来到一座小城，结识了那里的领主，协助他处理各类事务。在权力诱惑下，她逐渐迷失。直到她发现领主意图利用她的力量控制城内的居民谋求无尽能量。,她開始遊歷，尋找需要幫助的人。某次，她來到一座小城，結識了那裡的領主，協助他處理各類事務。在權力誘惑下，她逐漸迷失。直到她發現領主意圖利用她的力量控制城內的居民謀求無盡能量。,"She began to travel, looking for people in need. One time, she came to a small town, got acquainted with the lord there, and assisted him in handling various affairs. Under the temptation of power, she gradually lost herself. Until she discovered that the lord was trying to use her power to control the residents of the city for endless energy.",彼女は困っている人を探して旅を始めました。 ある時、彼女は小さな町に来て、そこで領主と知り合い、様々な事務を処理するのを手伝いました. 力の誘惑の下、彼女は次第に我を失っていった。 領主が彼女の力を使って都市の住民を無限のエネルギーで支配しようとしていることに彼女が気付くまで。,그녀는 도움이 필요한 사람들을 찾기 위해 여행을 시작했습니다. 한 번은 그녀가 작은 마을에 이르러 거기에서 영주를 알게 되었고 여러 가지 일들을 도와서 처리해주었습니다. 점점 권력의 유혹에 빠져들기 시작한 리비아는 결국 자기 자신을 잃게 되었습니다.그러던 중 그녀는 영주가 그녀의 힘을 이용하여 주민들을 통제하고 끝없는 에너지를 얻으려고 했다는 사실을 깨달았습니다.
关键时刻，她想起祖母的教诲，认识到力量应用于保护无辜。她揭露领主阴谋，拯救了居民。从此，她决心仅在必要时使用魔导书的力量，捍卫正义和无辜生命。她关注弱势群体。她渴望用力量捍卫正义，为世界带来和平。,關鍵時刻，她想起祖母的教誨，認識到力量應用於保護無辜。她揭露領主陰謀，拯救了居民。從此，她決心僅在必要時使用魔導書的力量，捍衛正義和無辜生命。她關注弱勢群體。她渴望用力量捍衛正義，為世界帶來和平。,"At the critical moment, she remembered her grandmother's teachings and realized that power should be used to protect the innocent. She uncovered the plot of the lord and saved the inhabitants. Since then, she is determined to use the power of the magic book only when necessary to defend justice and innocent lives. She focuses on the underprivileged. She is eager to use her strength to defend justice and bring peace to the world.",決定的な瞬間に、彼女は祖母の教えを思い出し、罪のない人を守るために力を使うべきだと気づきました. 彼女は領主の陰謀を暴き、住民を救った。 それ以来、彼女は正義と罪のない命を守るために必要な場合にのみ、魔法の本の力を使用することを決意しています. 彼女は恵まれない人々に焦点を当てています。 彼女は自分の力を使って正義を守り、世界に平和をもたらすことを熱望しています。,"위기의 순간, 그녀는 할머니의 가르침을 떠올리며 힘은 무죄한 이들을 보호하기 위해 사용되어야 한다고 깨달았습니다. 그녀는 마을 주인의 음모를 폭로하고 주민들을 구해냈습니다. 이후 그녀는 정의와 무고한 생명을 위해 마법의 책의 힘을 필요할 때만 사용하기로 결심했습니다. 그녀는 약자들에게 관심을 가지며 힘을 사용하여 정의의 싸움을 펼치고 세계에 평화를 가져오길 간절히 바라고 있습니다."
她不断提升自己的能力，为弱者发声。她誓言永远铭记祖母的教诲，将魔导书的力量用于正义事业。尽管前路充满挑战，但她坚信，只要信念坚定，黑暗势力终将被驱散。,她不斷提升自己的能力，為弱者發聲。她誓言永遠銘記祖母的教誨，將魔導書的力量用於正義事業。儘管前路充滿挑戰，但她堅信，只要信念堅定，黑暗勢力終將被驅散。,"She constantly improves her abilities and speaks out for the weak. She vowed to always remember her grandmother's teachings and use the power of the magic book for the just cause. Although the road ahead is full of challenges, she firmly believes that as long as the faith is firm, the dark forces will eventually be dispelled.",彼女は常に能力を向上させ、弱者のために声を上げています。 彼女は常に祖母の教えを思い出し、魔法の本の力を正当な理由のために使用することを誓った. 前途には多くの困難が待ち受けていますが、信仰が固い限り、闇の勢力は最終的に追い払われると彼女は固く信じています。,"그녀는 끊임없이 자신의 능력을 향상시키고 약자를 대변합니다. 그녀는 항상 할머니의 가르침을 기억하고 정의의 실행을 위해 마법 책의 힘을 사용하겠다고 맹세했습니다. 어려운 도전이 많은 앞날일지라도, 그녀는 믿음이 굳건하다면 언젠가 어둠의 세력이 물러가리라고 믿고 있습니다."
塞雷娜的双手被神秘锁链所束缚，这些锁链的目的是为了控制她强大的力量。她失去了记忆，对自己的过去一无所知，唯一的线索是她佩戴的一条镶嵌红宝石的项链。,塞雷娜的雙手被神秘鎖鏈所束縛，這些鎖鏈的目的是為了控制她強大的力量。她失去了記憶，對自己的過去一無所知，唯一的線索是她佩戴的一條鑲嵌紅寶石的項鍊。,"Serena's hands are bound by mysterious chains designed to control her mighty powers. She has lost her memory and is ignorant of her past, with the only clue being a necklace she wears set with rubies.",セレナの手は彼女の強大な力を制御するように設計された謎の鎖で縛られています. 彼女は記憶を失い、彼女の過去を知らず、唯一の手がかりはルビーをセットしたネックレス。,"세레나의 양 손은 신비로운 사슬에 묶여 있습니다. 이 사슬은 그녀의 강력한 힘을 통제하기 위한 것입니다. 그녀는 기억을 잃었고 자신의 과거를 알지 못하며, 유일한 단서는 그녀가 착용한 빨간 보석으로 장식된 목걸이입니다."
塞雷娜意识到，要找回失去的记忆，她必须展开一段寻找自己过去的征程。在这段旅途中，她遇到了许多志同道合的伙伴，他们在困境时互相扶持。通过不断的实践与挑战，塞雷娜逐步学会了如何控制自己的力量，锁链的束缚也开始变得不再那么严密。,塞雷娜意識到，要找回失去的記憶，她必須展開一段尋找自己過去的征程。在這段旅途中，她遇到了許多志同道合的伙伴，他們在困境時互相扶持。通過不斷的實踐與挑戰，塞雷娜逐步學會瞭如何控制自己的力量，鎖鏈的束縛也開始變得不再那麼嚴密。,"Serena realizes that to get her lost memories back, she must embark on a journey to find her past. During this journey, she met many like-minded partners who supported each other in times of difficulty. Through continuous practice and challenges, Serena gradually learned how to control her power, and the chains became less tight.",セレナは、失われた記憶を取り戻すために、自分の過去を見つける旅に出なければならないことに気付きます。 この旅の間、彼女は困難な時期にお互いを支え合う多くの志を同じくするパートナーに会いました。 絶え間ない練習と挑戦を通じて、セレナは自分の力を制御する方法を徐々に学び、鎖が緩くなった。,"세레나는 잃어버린 기억을 되찾기 위해 자신의 과거를 찾아 나서야 한다는 것을 깨달았습니다. 이 여정에서 그녀는 수많은 동지들을 만나 어려움을 극복하면서 서로를 지지하게 되었습니다. 계속된 경험과 도전을 통해 세레나는 자신의 힘을 어떻게 제어할지를 점차 배우게 되었고, 사슬의 구속도 더 이상 그리 엄격하지 않게 되었습니다."
随着时间推移，塞雷娜逐渐理解了自己的过去。她勇敢地面对自己的身世和命运，立志用自己的力量守护她所珍视的一切。,隨著時間推移，塞雷娜逐漸理解了自己的過去。她勇敢地面對自己的身世和命運，立志用自己的力量守護她所珍視的一切。,"As time goes by, Serena comes to understand her past. She bravely faces her life experience and destiny, determined to protect everything she cherishes with her own strength.",時が経つにつれ、セレナは自分の過去を理解するようになります。 彼女は自分の人生経験と運命に勇敢に立ち向かい、大切なものすべてを自分の力で守ることを決意しています。,"시간이 흘러가면서 세레나는 자신의 과거를 조금씩 이해하게 되었습니다. 그녀는 용감하게 자신의 기생과 운명을 대면하며, 소중한 것들을 지키기 위해 자신의 힘을 사용하겠다고 다짐했습니다."
"露娜是一位拥有水之力的纯洁天使，她的羽翼如白云般柔软。她是大自然的守护者，被赋予操控水元素的神奇能力。
露娜诞生在一片宁静的湖泊，她的心灵纯净如清泉，天使的羽翼在她的背后展开。","露娜是一位擁有水之力的純潔天使，她的羽翼如白雲般柔軟。她是大自然的守護者，被賦予操控水元素的神奇能力。
露娜誕生在一片寧靜的湖泊，她的心靈純凈如清泉，天使的羽翼在她的背後展開。","Luna is a pure-hearted angel gifted with the power of water; her wings are as soft as white clouds. She is a guardian of nature, bestowed with the mystical ability to control the water element.
Born near a tranquil lake, Luna's heart is as pure as a crystal-clear spring, and her angelic wings unfurl behind her.","ルナは純潔な心を持つ天使で、水の力を持っています。彼女の羽根は白い雲のように柔らかいです。彼女は自然の守護者であり、水のエレメントを操る神秘的な能力を授かりました。
静かな湖のそばで生まれたルナの心は澄んだ泉のように純粋であり、彼女の天使の羽が背後に広がります。","루나는 물의 힘을 가진 순수한 천사로, 그녀의 날개는 하얀 구름과도 같이 부드럽습니다. 그녀는 자연의 수호자로서 물의 원소를 다룰 수 있는 신비한 능력을 부여받았습니다.
고요한 호수 근처에서 태어난 루나의 마음은 맑은 샘물과도 같이 순수하며, 천사의 날개가 그녀의 등 뒤에서 펼쳐졌습니다."
随着时光流逝，她的力量日益增长。她能够驾驭湍急的瀑布，呼唤涓涓细流，以及用水的力量治愈受伤的生灵。然而，她深知这份特殊的能力必须用于保护与爱护。,隨著時光流逝，她的力量日益增長。她能夠駕馭湍急的瀑布，呼喚涓涓細流，以及用水的力量治愈受傷的生靈。然而，她深知這份特殊的能力必須用於保護與愛護。,"As time goes by, her power grows stronger. She can control rushing waterfalls, summon gentle streams, and use the power of water to heal wounded creatures. Yet, she knows that this unique ability must be used for protection and care.",時間が経つにつれて、彼女の力は強まっています。彼女は激しい滝を操り、穏やかな流れを呼び寄せ、水の力で傷ついた生き物を癒すことができます。しかし、この特別な能力を保護とケアに使わなければならないことを知っています。,"시간이 흐름에 따라 그녀의 힘은 점점 강해져갑니다. 그녀는 거세게 흐르는 폭포를 다루고, 부드러운 시냇물을 불러오며, 물의 힘으로 상처 입은 생명을 치유할 수 있습니다. 그러나 이 특별한 능력은 보호와 사랑으로 사용해야 한다는 것을 깊이 알고 있습니다."
每当风暴肆虐，露娜挺身而出，用水的柔和之力抚平波涛，保护人们免受灾难之苦。她用水的温柔，温暖着世间的寒冷，用爱与和平点亮黑暗的角落。,每當風暴肆虐，露娜挺身而出，用水的柔和之力撫平波濤，保護人們免受災難之苦。她用水的溫柔，溫暖著世間的寒冷，用愛與和平點亮黑暗的角落。,"Whenever storms rage, Luna steps forward, using the gentle force of water to calm the waves and shield people from disaster. She uses the tender touch of water to warm the world's chill and illuminate dark corners with love and peace.",嵐が迫るとき、ルナは立ち上がり、水の優しい力で波をなだめ、人々を災害から守ります。彼女は水の優しいタッチで世界の寒さを温め、愛と平和で暗い隅々を照らします。,"폭풍이 다가올 때, 루나는 앞장서서 물의 부드러운 힘으로 물결을 가라앉히고, 사람들을 재앙으로부터 보호합니다. 그녀는 물의 부드러움으로 세계를 따뜻하게 만들며, 사랑과 평화로 어둠 속을 밝혔습니다."
如今，露娜是众人心中永不熄灭的希望之光。她用纯洁的心灵与水的力量，守护着大自然与生命的美好。她是天使，也是水之护卫者。,如今，露娜是眾人心中永不熄滅的希望之光。她用純潔的心靈與水的力量，守護著大自然與生命的美好。她是天使，也是水之護衛者。,"Now, Luna is the eternal beacon of hope in everyone's hearts. With her pure soul and the power of water, she safeguards the beauty of nature and all living beings. She is an angel and a protector of water.",今やルナは誰もの心の中で永遠の希望の光です。純粋な魂と水の力で、彼女は自然の美しさとすべての生き物を守護しています。彼女は天使であり、水の守護者です。,이제 루나는 모든 사람들의 마음 속에 영원히 꺼지지 않는 희망의 빛입니다. 그녀는 순수한 마음과 물의 힘으로 자연과 삶의 아름다움을 지켜내고 있습니다. 그녀는 천사이자 물의 수호자입니다.
年幼时，瑶琳被一个神秘组织收养，接受严苛的训练，成为了他们最精锐的刺客。她的眼神冰冷如冰，心如铁石，学会了在战场上保持冷静与果断。,年幼時，瑤琳被一個神秘組織收養，接受嚴苛的訓練，成為了他們最精銳的刺客。她的眼神冰冷如冰，心如鐵石，學會了在戰場上保持冷靜與果斷。,"Yao Lin was a girl adopted by a mysterious organization at a young age, undergoing rigorous training to become the organization's most elite assassin. Her gaze was as cold as ice, and her heart as firm as a rock, learning to remain calm and decisive on the battlefield.",瑶琳は幼い頃に神秘的な組織に引き取られ、厳しい訓練を受けて組織で最も優れた暗殺者に成長しました。彼女の視線は氷のように冷たく、心は岩のように固く、戦場では冷静さと決断力を学びました。,"어릴 때, 요린은 한 비밀 조직에 입양되어 엄격한 훈련을 받아 최정예 암살자로 성장했습니다. 그녀의 눈빛은 얼음처럼 차가우며, 마음은 강철처럼 단단하며 전장에서는 차분하면서도 단호한 모습을 유지하는 법을 배웠습니다."
长大后，瑶琳独当一面，成为了组织中最顶尖的杀手。她外表妖娆动人，却隐藏着致命的杀机。无论何时，她都是致命的引诱，敌人在瞬间陷入死亡陷阱。,長大後，瑤琳獨當一面，成為了組織中最頂尖的殺手。她外表妖嬈動人，卻隱藏著致命的殺機。無論何時，她都是致命的引誘，敵人在瞬間陷入死亡陷阱。,"As she grew older, Yao Lin became the organization's top assassin. Despite her alluring appearance, she concealed a deadly allure. No matter the circumstance, she was a lethal lure, ensnaring enemies in a moment of death.",成長するにつれ、瑶琳は組織でトップの暗殺者となりました。魅惑的な外見の裏には致命的な魅力を隠しています。いつでも、彼女は致命的な誘惑で、敵は瞬時に死の罠に陥ります。,"성인이 된 후, 요린은 그 단체에서 최고의 암살자가 되었습니다. 그녀는 매혹적인 외모에 치명적인 살인 본능을 숨겨둔 채 언제나 적들을 순식간에 사멸시킵니다."
瑶琳的兵器储备丰富，剑、刀、弓、枪，无所不能。她的战技精湛，敌人常常只在她的眼神中看到死亡的冰冷。在战场之外，她孤寂如冰，但她坚信只有如此，才能守护自己的心灵。,瑤琳的兵器儲備豐富，劍、刀、弓、槍，無所不能。她的戰技精湛，敵人常常只在她的眼神中看到死亡的冰冷。在戰場之外，她孤寂如冰，但她堅信只有如此，才能守護自己的心靈。,"Yao Lin excelled in various weapons, from swords and knives to bows and guns, mastering them all. Her combat skills were exceptional, with enemies often only seeing death's icy gaze in her eyes. Off the battlefield, she was as solitary as ice, believing that this was necessary to protect her inner self.",瑶琳は剣やナイフから弓や銃まで、さまざまな兵器に長けていました。戦闘スキルは非常に優れており、敵は彼女の目には死の冷たい視線しか見えませんでした。戦場の外では彼女は氷のように孤立しており、自分自身を守るためにこれが必要だと信じています。,"요린은 검, 칼, 활, 총과 같은 다양한 무기를 소지하고 있으며, 그녀의 전투 기술은 뛰어나, 상대방은 종종 그녀의 눈빛에서 죽음의 차가움을 느낄 수 있습니다. 전장을 벗어나면, 그녀는 얼음처럼 고독하지만 자신의 영혼을 지키기 위해 이런 모습이 반드시 필요하다고 믿고 있습니다."
二十年前默林赛斯镇的贫穷逐渐蔓延到镇上的各个角落，水源稀缺，土地无法长期供应植被和作物生长，大量镇民流亡去了别处，久而久之那里成为了周边最穷苦的的地方。,二十年前，默林賽斯鎮的貧窮逐漸蔓延到鎮上的各個角落。水源稀缺，土地無法長期供應植被和作物生長，大量鎮民流亡去了別處。久而久之，那裡成為了周邊最窮苦的地方。,"Twenty years ago, poverty in Merlinseath gradually spread to every corner of the town. Water was scarce, and the land could no longer sustain vegetation or crops. Many townsfolk fled to other places, and over time, it became the most impoverished area in the region.",二十年前、メリンシースの貧困は町の隅々まで広がっていった。水源は乏しく、土地は長期的に植物や作物を育てられなくなり、多くの町民が他の土地へ逃れた。やがて、その町は周辺で最も貧しい場所となった。,"20년 전, 멀린시스 마을의 가난은 점차 마을 구석구석으로 퍼져 나갔다. 물은 부족했고, 땅은 더 이상 식물이나 작물을 키울 수 없었다. 많은 주민들이 다른 곳으로 떠났고, 시간이 흐르며 그곳은 주변에서 가장 궁핍한 곳이 되었다."
所以乌蒂亚到来的那天她受到了不少注目，穿着黑色礼裙的美丽少女显然与这里格格不入，但她似乎丝毫没有感到不适，只是高昂着头在镇子里来回走了好一阵。稍晚的时候有人看见她出现在空地，像是在布阵又像是在施展某种法术。,所以烏蒂亞到來的那天，她受到了不少注目。穿著黑色禮裙的美麗少女顯然與這裡格格不入，但她似乎絲毫沒有感到不適，只是高昂著頭在鎮子裡來回走了好一陣。稍晚的時候，有人看見她出現在空地，像是在布陣又像是在施展某種法術。,"On the day Utia arrived, she drew quite a bit of attention. The beautiful girl in a black dress clearly stood out from the surroundings, yet she showed no sign of discomfort. Instead, she held her head high and wandered around the town for quite some time. Later in the evening, someone spotted her in an open field, seemingly setting up an array or casting some kind of spell.",ウティアが到着した日、彼女は多くの注目を集めた。黒いドレスを着た美しい少女は明らかにこの場所とは場違いだったが、彼女は少しも不快に感じていないようで、ただ頭を高く上げて町をしばらく歩き回っていた。少し遅い時間に、誰かが彼女が空き地に現れるのを見かけた。陣を敷いているのか、あるいは何かの術を使っているように見えた。,"우티아가 도착한 그날, 그녀는 많은 이들의 시선을 받았다. 검은색 드레스를 입은 아름다운 소녀는 분명 이곳과는 어울리지 않았지만, 그녀는 전혀 불편함을 느끼지 않는 듯 머리를 높이 들고 마을을 한참 돌아다녔다. 조금 늦은 시간에 누군가가 그녀가 빈터에 나타난 것을 보았는데, 마치 진을 치고 있거나 어떤 마법을 시전하는 것처럼 보였다."
