Simplified_Text,Traditional_Text,English_Text,Japanese_Text,Korean_Text
第一骑士,第一騎士,First Knight,第一騎士,제1기사
第二骑士,第二騎士,Second Knight,第二騎士,제2기사
第三骑士,第三騎士,Third Knight,第三騎士,제3기사
第四骑士,第四騎士,Fourth Knight,第四騎士,제4기사
第五骑士,第五騎士,Fifth Knight,第五騎士,제5기사
第六骑士,第六騎士,Sixth Knight,第六騎士,제6기사
第七骑士,第七騎士,Seventh Knight,第七騎士,제7기사
密室器械,密室器械,Secret Chamber Equipment,チャンバー機器,밀실 장치
对抗魔物,對抗魔物,Fighting Monsters,モンスターとの戦い,마물을 상대하다
驱逐她出族,驅逐她出族,Expel Her from the Clan,彼女を部族から追放せよ,그녀를 가문에서 추방하다
偷走圣器,偷走聖器,Stealing the Sacred Artifact,秘宝を盗む,성물을 훔치다
神秘组织,神秘組織,Mysterious Organization,神秘な組織,신비한 조직
战斗时引发地震,戰鬥時引發地震,Earthquakes Caused During Battle,戦闘中に地震を起こす,전투 중 지진을 일으키다
宁静湖泊,寧靜湖泊,Quiet Lake,静かな湖,고요한 호수
个人利益受损,個人利益受損,Personal Interests Damaged,個人的な利益が損なわれる,개인 이익 손상
囚禁惩罚,囚禁懲罰,Imprisonment Punishment,投獄,감금 처벌
森林木屋,森林木屋,Forest Cabin,森の小屋,숲속 오두막
不抛弃同伴,不拋棄同伴,Do Not Abandon Your Companions,仲間を見捨てないで,동료를 버리지 않음
1小时,1小時,1 Hour,1時間,1시간
提升黑精灵魅力,提升黑精靈魅力,Enhance Dark Elves' Charm,黒エルフの魅力を高める,다크 엘프 매력 향상
听觉,聽覺,Hearing,聴覚,청각
暗影,暗影,Shadow,影,그림자
指示方向,指示方向,Directions,方向,방향을 지시하다
痛苦,痛苦,Pain,痛み,고통
竞技场,競技場,Arena,アリーナ,경기장
外出探险,外出探險,Going Out on an Adventure,冒険に出かけよう,탐험을 떠나다
法杖,法杖,Wand,笏,왕권
火焰,火焰,Flame,炎,불꽃
控制时间,控制時間,Control Time,制御時間,시간을 조종하다
改变颜色,改變顏色,Change Colors,色の変更,색을 바꾸다
琥珀色,琥珀色,Amber,琥珀色,호박색
心狠手辣,心狠手辣,Ruthless,冷酷非道,냉혹하고 무자비함
寿命更长,壽命更長,Longer Life,寿命が長い,더 긴 수명
开花结果,開花結果,Blossom and Fruit,花と実,개화 결실
担忧,擔憂,Worry,懸念事項,걱정
感激,感激,Gratitude,感謝,감사
魔导书,魔導書,Magic Book,魔法の本,마법 책을
魔法能源分配,魔法能源分配,Magic Energy Distribution,魔力配分,마법 에너지 분배
快撤退,快撤退,Quick Retreat,すぐに撤退する,빠른 후퇴
翅膀,翅膀,Wings,翼,날개
你是谁？,你是誰？,Who Are You?,あなたは誰ですか？,너는 누구인가?
生命,生命,Life,人生,생명
权杖,權杖,Scepter,笏,왕권
复仇工具,復仇工具,Tool of revenge,復讐ツール,복수 도구
火焰操控,火焰操控,Flame manipulation,炎制御,불꽃 조종
先祖雕像,先祖雕像,Ancestor statue,祖先の像,조상 석상
政治刺杀,政治暗殺,Political assassination,政治的暗殺,정치 암살
停止战事为她祈福,停止戰事為她祈福,Stop the war and pray for her,戦争を止めて彼女のために祈ってください,전쟁을 멈추고 그녀를 위해 기도하다
放走囚犯,放走囚犯,Release the prisoners,囚人を解放せよ,죄수를 풀어주다
天生携带诅咒,天生攜帶詛咒,Born with a curse,呪いを持って生まれた,태어나면서부터 저주를 지님
炽热火山,熾熱火山,Fiery volcano,熱い火山,뜨거운 화산
领主企图控制居民,領主企圖控制居民,The lord attempts to control the residents,領主は住民を支配しようとする,영주가 주민을 통제하려 함
身份象征,身份象徵,Symbol of identity,ステータスシンボル,신분 상징
废弃神社,廢棄神社,Abandoned shrine,廃墟となった神社,버려진 신사
绝对服从命令,絕對服從命令,Absolute obedience to orders,命令への絶対服従,절대 명령 복종
银色,銀色,Silver,銀,은색
永久,永久,Permanent,永続,영구
伪装成独角兽,偽裝成獨角獸,Disguised as a unicorn,ユニコーンに変装,유니콘으로 위장
视觉,視覺,Eyes,目,눈
温度升高,溫度升高,Rising temperature,気温上昇,온도 상승
愤怒,憤怒,Anger,怒り,분노
森林,森林,Forest,森,숲
参加成人礼,參加成年禮,Participate in the coming-of-age ceremony,成人式に参加する,성인식 참가
歌声,歌聲,Singing,歌う,노래 소리
逐渐松动,逐漸鬆動,Gradually loosening,徐々に緩む,점점 느슨해짐
血红色,血紅色,Blood red,ブラッドレッド,핏빛 붉은색
和蔼可亲,和藹可親,Amiable,愛想が良い,온화하고 친절함
魔法免疫,魔法免疫,Immune to magic,魔法耐性,마법 면역
散发毒气,散發毒氣,Emit poisonous gas,有毒ガスを撒き散らす,독가스를 내뿜다
怨恨,怨恨,Resentment,恨み,원한
宝石项链,寶石項鍊,Gem necklace,宝石ネックレス,보석 목걸이
自然生长权,自然生長權,Right to grow naturally,自然成長権,자연 성장 권리
魔法杖,魔法杖,Magic staff,魔法の杖,마법 지팡이
瞄准弱点,瞄準弱點,Aim for weaknesses,弱点を狙う,약점을 조준하다
武士刀,武士刀,Katana,武士刀,카타나
兽爪,獸爪,Beast claws,獣の爪,야수의 발톱
你，犯什么错了吗？,你，犯什麼錯了嗎？,"You, have you committed any mistakes?",何か悪いことでもしたの？,무슨 잘못이라도 했니?
权力,權力,Power,その力,권력
王冠,王冠,Crown,クラウン,왕관
手臂,手臂,Arm,アーム,팔뚝
权力象征,權力像徵,Symbol of power,権力の象徴,권력의 상징
暗影潜行,暗影潛行,Shadow sneak,シャドウステルス,암영 잠행
魔法典籍,魔法典籍,Magic tome,魔法の書,마법 전적
家族诅咒,家族詛咒,Family curse,家族の呪い,가족의 저주
逼迫她继任族长,逼迫她繼任族長,Force her to succeed the clan leader,彼女に一族の長の後を継がせた,그녀를 족장으로 강요
复苏杂草,復甦雜草,Reviving weeds,雑草の復活,잡초를 되살리다
所到之处发生不幸,所到之處發生不幸,Misfortunes happen wherever she goes,彼が行くところどこでも不幸が起こる,가는 곳마다 불행이 따른다
幽暗森林,幽暗森林,Dark forest,暗い森,어두운 숲
发现领主是魔物,發現領主是魔物,Discover that the lord is a monster,領主が怪物であることを発見,영주가 마물이라는 것을 발견
修炼辅助,修練輔助,Practice aid,栽培支援,수련 보조
小巷角落,小巷角落,Alley,路地は,골목은
优先自保,優先自保,Prioritize self-protection,自己防衛を優先する,자기 보호 우선
30秒,30秒,30 seconds,30秒,30초
增强魔法力量,增強魔法力量,Enhance magic power,魔力増加,마법력을 강화
触觉,觸覺,Touch,触る,만지다
雷电,雷電,Lightning,雷と稲妻,천둥과 번개
断裂,斷裂,Split,骨折,골절
微笑,微笑,Smile,笑顔,웃다
雪山,雪山,Snowy mountain,スノーマウンテン,스노우 마운틴
躲避族人,躲避族人,Escape from tribe members,部族民を避ける,부족민을 피하다
宝石,寶石,Gemstone,宝石,보석
光束,光束,Light beam,ビーム,빔
平息风暴,平息風暴,Calm down the storm,嵐を鎮める,폭풍을 진정시키다
释放寒气,釋放寒氣,Release cold air,冷気を逃がす,추위를 풀어주다
碧绿色,碧綠色,Emerald-green,翡翠色,에메랄
平易近人,平易近人,Approachable,親しみやすい,접근하기 쉬운
夜视能力,夜視能力,Night vision,夜間視力,야간 투시경
化为武器,化為武器,Turned into a weapon,武器化,무기화
高兴,高興,Happiness,ハッピー,행복하다
恐惧,恐懼,Fear,恐れ,두려움
精灵弓箭,精靈弓箭,Elf bow and arrow,エルフの弓,엘프 활
族群迁徙,族群遷徙,Migration of tribes,民族の移住,민족 이동
斧子,斧子,Axe,斧,도끼
结阵,結陣,Forming a formation,形成,형성
老虎,老虎,Tiger,虎,호랑이
现在是哪一年？,現在是哪一年？,What year is it now?,今は何年ですか？,지금은 몇 년입니까?
名声,名聲,Fame,評判,평판
家族传承,家族傳承,Family inheritance,家族の伝統,가족 유산
时间停滞,時間停滯,Time stagnation,時間が止まる,시간은 멈춘다
大祭司,大祭司,High priest,大祭司,대사제
家族徽章,家族徽章,Family emblem,家紋,가문 문장
救被压房屋的小女孩,救被壓房屋的小女孩,Save the little girl from the house,家の中に閉じ込められた少女を救出せよ,집에 갇힌 어린 소녀를 구출하세요
抢夺她的兵器,搶奪她的兵器,Seize her weapon,彼女の武器を奪う,그녀의 무기를 가져가라
破坏结界,破壞結界,Destroy the barrier,バリアを破壊する,장벽을 파괴하다
被魔物标记,被魔物標記,Marked by monsters,モンスターにマークされた,괴물에게 표시됨
风暴海洋,風暴海洋,Stormy sea,嵐の海,폭풍 바다
祖母托梦警示,祖母托夢警示,Grandmother’s warning in a dream,おばあちゃんの夢の警告,할머니의 꿈 경고
控制力量,控制力量,Control power,制御力,제어 전원
武器铺,武器鋪,Weapon shop,武器屋,무기 상점
追求完美,追求完美,Pursue perfection,完璧を目指して,완벽을 위해 노력하다
绿色,綠色,Green,緑,녹색
5分钟,5分鐘,5 minutes,5分,5분
恶作剧,惡作劇,Mischief,いたずら,장난
嗅觉,嗅覺,Smell,嗅覚,후각
圣光,聖光,Holy light,聖なる光,성스러운 빛
剧烈震动,劇烈震動,Severe vibration,激しい振動,격렬한 흔들림
平静,平靜,Calm,落ち着いた,침착한
废墟,廢墟,Ruins,遺跡,유적
寻找母亲遗物,尋找母親遺物,Search for mother’s relics,母の遺品を探して,어머니의 유물을 찾아서
箭,箭,Arrows,矢印,화살
毒雾,毒霧,Poisonous fog,有毒な霧,유독한 안개
守护自然,守護自然,Protect nature,自然を守る,자연을 보호하다
浮现铭文,浮現銘文,Appearing inscriptions,出現する碑文,떠오르는 비문
深紫色,深紫色,Dark purple,ダークパープル,다크 퍼플
活泼可爱,活潑可愛,Lively and cute,元気でかわいい,생기있고 귀엽다
变形能力,變形能力,Transformation ability,変形能力,변신 능력
绿意盎然,綠意盎然,Greenery,緑,푸른 잎
漠然,漠然,Indifference,無関心,무관심
元素法杖,元素法杖,Elemental staff,エレメンタルスタッフ,요소의 지팡이
外族通婚,外族通婚,Intermarriage with foreign races,異族婚,외혼제
匕首,匕首,Dagger,短剣,단검
这么热闹怎么能少了我？,這麼熱鬧怎麼能少了我？,How could I miss out on all this excitement?,こんなに賑やかなのに、私を抜きにできるわけないでしょう？,이렇게 시끌벅적한데 내가 빠질 수 있겠어?
妮克丝曾经的身份是什么？,妮克絲曾經的身份是什麼？,What was Nyx's former identity?,ニクスの過去の身分は何でしたか？,닉스의 과거 정체는 무엇이었나요?
妮克丝治疗瘟疫时使用了哪本禁忌典籍？,妮克絲治療瘟疫時使用了哪本禁忌典籍？,Which forbidden tome did Nyx use to cure the plague?,ニクスは疫病を治療する際、どの禁断の書を使用しましたか？,닉스가 역병을 치료할 때 어떤 금서를 사용했나요?
费伊出生于精灵族的什么地方？,費伊出生於精靈族的什麼地方？,Where in the elven lands was Faye born?,フェイはエルフ族のどの地で生まれましたか？,페이는 엘프 종족의 어느 곳에서 태어났나요?
费伊成年后踏上了寻找什么的旅途？,費伊成年後踏上了尋找什麼的旅途？,What did Faye set out to find after coming of age?,フェイは成人後、何を探す旅に出ましたか？,페이는 성년이 된 후 무엇을 찾기 위한 여정을 떠났나요?
瑟拉的父亲临终前给了她什么？,瑟拉的父親臨終前給了她什麼？,What did Sera's father give her on his deathbed?,セラの父親は臨終の際、彼女に何を与えましたか？,세라의 아버지는 임종 전 그녀에게 무엇을 주었나요?
"魔剑""噬铁""真正吞噬的是什么？","魔劍""噬鐵""真正吞噬的是什麼？","What does the demonic sword ""Iron Devourer"" truly consume?",魔剣「鉄喰い」が本当に喰らうものは何ですか？,"검 ""철금""가 진정으로 삼키는 것은 무엇인가요?"
露米是什么种族的混血？,露米是什麼種族的混血？,What races make up Lumi's mixed heritage?,ルミはどの種族の混血ですか？,루미는 어떤 종족의 혼혈인가요?
露米被谁抚养长大？,露米被誰撫養長大？,Who raised Lumi?,ルミは誰に育てられましたか？,루미는 누구에게 길러졌나요?
露米是精灵族的那一种类？,露米是精靈族的哪一種類？,What specific type of elf is Lumi?,ルミはエルフ族のどの種別に属しますか？,루미는 엘프 종족 중 어떤 종류에 속하나요?
露米被遗弃在了哪里？,露米被遺棄在了哪裡？,Where was Lumi abandoned?,ルミはどこに捨てられましたか？,루미는 어디에 버려졌나요?
露米被乌蒂亚告诫永远不要踏入哪里？,露米被烏蒂亞告誡永遠不要踏入哪裡？,Where did Utia warn Lumi never to set foot?,ウティアはルミに決して足を踏み入れてはいけないと警告した場所はどこですか？,우티아가 루미에게 절대 발을 들여서는 안 된다고 경고한 곳은 어디인가요?
露米被乌蒂亚告诫永远黁那个踏入哪里？,露米被烏蒂亞告誡永遠不要踏入哪裡？,Where did Utia warn Lumi never to set foot?,ウティアはルミに決して足を踏み入れてはいけないと警告した場所はどこですか？,우티아가 루미에게 절대 발을 들여서는 안 된다고 경고한 곳은 어디인가요?
瑟拉的家族死于？,瑟拉的家族死於？,How did Sera's family die?,セラの家族はどのようにして亡くなりましたか？,세라의 가족은 어떻게 죽었나요?
瑟拉的剑叫什么名字？,瑟拉的劍叫什麼名字？,What is the name of Sera's sword?,セラの剣の名前は何ですか,세라의 검 이름은 무엇인가요?
“噬铁”的秘密是谁告诉瑟拉的？,「噬鐵」的秘密是誰告訴瑟拉的？,"Who told Sera the secret of the ""Iron Devourer""?",「鉄喰い」の秘密をセラに教えたのは誰ですか？,"""철금""의 비밀을 세라에게 알려준 사람은 누구인가요?"
瑟拉成为了对抗哪个组织的利刃？,瑟拉成為了對抗哪個組織的利刃？,Which organization did Sera become a blade against?,セラはどの組織に対抗する刃となりましたか？,세라는 어떤 조직에 대항하는 검으로 거듭났나요?
妮克丝流放前留下的名言中提到哪两种自然意象？,妮克絲流放前留下的名言中提到哪兩種自然意象？,Which two natural images are mentioned in the famous words Nyx left before her exile?,ニクスが追放前に残した名言で言及されている二つの自然のイメージは何ですか？,닉스가 추방되기 전 남긴 명언에 언급된 두 가지 자연의 이미지는 무엇인가요?
费伊的“奥术飞弹”被描述为什么的象征？,費伊的「奧術飛彈」被描述為什麼的象徵？,"What is Faye's ""Arcane Missiles"" described as a symbol of?",フェイの「アーケインミサイル」は何の象徴として描かれていますか？,"페이의 ""아케인 미사일""은 무엇의 상징으로 묘사되나요?"
妮克丝现在的据点名称是？,妮克絲現在的據點名稱是？,What is the name of Nyx's current stronghold?,ニクスの現在の拠点の名前は何ですか？,닉스의 현재 거점 이름은 무엇인가요?
费伊的导师认为她对魔法的理解源于？,費伊的導師認為她對魔法的理解源於？,What did Faye's mentor believe her understanding of magic stemmed from?,フェイの師匠は、彼女の魔法に対する理解が何に由来すると考えましたか？,페이의 멘토는 그녀의 마법에 대한 이해가 무엇에서 비롯되었다고 생각했나요?
妮克丝的治疗术曾被誉为什么？,妮克絲的治療術曾被譽為什麼？,What was Nyx's healing art once hailed as?,ニクスの治癒術はかつて何と称賛されましたか？,닉스의 치유술은 과거에 무엇이라 칭송받았나요?
妮克丝的“静语神坛”位于何处？,妮克絲的「靜語神壇」位於何處？,"Where is Nyx's ""Silent Altar"" located?",ニクスの「静語の神壇」はどこにありますか？,"닉스의 ""정어 신단""은 어디에 위치해 있나요?"
费伊成为联盟高阶魔法师的关键能力是？,費伊成為聯盟高階魔法師的關鍵能力是？,What key ability enabled Faye to become a high-ranking mage of the Alliance?,フェイが連盟の高位魔法師になるための鍵となる能力は何でしたか？,페이가 연합의 고위 마법사가 되게 한 핵심 능력은 무엇이었나요?
瑶琳的职业是？,瑶琳的職業是？,What is Yao Lin's profession?,瑶琳の職業は何ですか？,요린의 직업은 무엇인가요?
露娜的力量来源于？,露娜的力量來源於,What is the source of Luna's power?,ルナの力の源は何ですか？,루나의 힘은 어디에서 비롯되나요?
塞雷娜的项链镶嵌着什么颜色的宝石？,塞雷娜的項鍊鑲嵌著什麼顏色的寶石？,What color is the gemstone set in Serena's necklace?,セレナのネックレスに埋め込まれている宝石は何色ですか？,세레나의 목걸이에 박힌 보석은 무슨 색인가요?
德琳体内的力量导致她失去了什么？,德琳體內的力量導致她失去了什麼？,What did the power within Madeline cause her to lose?,マデリーンの体内にある力は、彼女に何を失わせましたか？,마델린의 내면의 힘은 그녀가 무엇을 잃게 했나요?
阿古丽娅在暗影森林救了谁？,阿古麗婭在暗影森林救了誰？,Whom did Aguria save in the Shadow Forest?,アグリアは闇の森で誰を救いましたか？,아구리아는 그림자 숲에서 누구를 구했나요?
塞雷娜想要找回什么？,塞雷娜想要找回什麼？,What is Serena trying to retrieve/reclaim?,セレナは何を取り戻そうとしていますか？,세레나는 무엇을 되찾고자 하나요?
尤蕾拉化作什么来吓唬新来的异世界人？,尤蕾拉化作什麼來嚇唬新來的異世界人？,What form does Eurella take to scare newcomers from other worlds?,ユーレラは新しく来た異世界人を怖がらせるために何に化けますか？,유렐라는 새로 온 이세계인들을 놀라게 하기 위해 무엇으로 변하나요?
宫廷药师,宮廷藥師,Court Apothecary,王宮の薬師,궁정 약사
《圣树之恩》,《聖樹之恩》,"""Grace of the Sacred Tree""",『聖樹の恩寵』,"""성수의 은혜"""
《夜语之书》,《夜語之書》,"""Nocturne""",『夜語の書』,"""야어의 서"""
《王室法令》,《王室法令》,"""Royal Edicts""",『王室法令』,"""왕실 법령"""
《精灵法典》,《精靈法典》,"""Elven Codex""",『エルフ法典』,"""엘프 법전"""
月辉之森,月輝之森,Moonlight Grove,月輝の森,월휘의 숲
精灵族禁忌典籍,精靈族禁忌典籍,Forbidden Elven Tome,禁忌とされるエルフの書,어기고 엘프의 금서
一把剑,一把劍,A sword,一振りの剣,한 자루의 검
金属,金屬,Metal,金属,금속
精灵与人类,精靈與人類,Elf and Human,エルフと人間,엘프와 인간
噬铁,噬鐵,Iron Devourer,鉄喰い,철금
星辰与海洋,星辰與海洋,Stars and Ocean,星辰と海,별과 바다
生命与自然,生命與自然,Life and Nature,生命と自然,생명과 자연
夜语之塔,夜語之塔,Tower of Night Whispers,夜語りの塔,밤의 속삭임의 탑
刻苦训练,刻苦訓練,Rigorous Training,刻苦な訓練,혹독한 훈련
圣树之恩,聖樹之恩,Grace of the Sacred Tree,聖樹の恩寵,성수의 은혜
边境荒原,邊境荒原,Border Wasteland,辺境の荒野,변방 황야
刺客,刺客,Assassin,暗殺者,암살자
火元素,火元素,Fire Element,火の元素,불 원소
记忆,記憶,Memory,記憶,기억
贵族,貴族,Noble,貴族,귀족
力量,力量,Power,力,힘
蝙蝠,蝙蝠,Bat,コウモリ,박쥐
精灵族长老,精靈族長老,Elven Elder,エルフ族の長老,엘프족 장로
星辉圣典,星輝聖典,Stellarium Codex,星輝聖典,성휘성전
一个盾牌,一個盾牌,A shield,一つの盾,하나의 방패
封灵碑的碎片,封靈碑的碎片,fragments of the Spirit-Sealing Steles,封霊碑の破片,봉령비 비석 조각
精灵与兽人,精靈與獸人,Elf and Orc,エルフとオーク,엘프와 오크
沉眠之地,沉眠之地,Slumbering Grounds,深眠の地,잠든 땅
仇人暗杀,仇人暗殺,Assassination by enemy,仇による暗殺,적에 의한 암살
太阳与黑夜,太陽與黑夜,Sun and Night,太陽と夜,태양과 밤
速度与精准,速度與精準,Speed and Precision,速度と精密さ,속도와 정밀함
灵魂圣所,靈魂聖所,Soul Sanctuary,魂の聖域,영혼의 성소
神明赐福,神明賜福,Divine Blessing,神の祝福,신의 축복
暗夜之吻,暗夜之吻,Kiss of the Night,夜のキス,밤의 키스
奥术飞弹,奧術飛彈,Arcane Missile,アーケインミサイル,비전 미사일
药师,藥師,Apothecary,薬師,약사
风元素,風元素,Wind Element,風の元素,바람 원소
能力,能力,Ability,能力,능력
孩子们,孩子們,Children,子供たち,아이들
家人,家人,Family,家族,가족
恶犬,惡犬,Hellhound,悪魔の犬,지옥견
奥术知识,奧術知識,Arcane Knowledge,奥義知識,비전 지식
一本典籍,一本典籍,A tome,一冊の典籍,한 권의 서적
灵魂,靈魂,Soul,魂,영혼
人类与兽人,人類與獸人,Human and Orc,人間とオーク,인간과 오크
暮光精灵,暮光精靈,Twilight Elf,黄昏エルフ,황혼 엘프
温特利亚家族,溫特利家族,Winteria Famil,ウィンテリア家,윈테리아 가문
魔物潮,魔物潮,Demon Tide,魔物の群れ,마물의 물결
月光与阴影,月光與陰影,Moonlight and Shadow,月光と影,달빛과 그림자
毁灭与智慧,毀滅與智慧,Destruction and Wisdom,破滅と知恵,파멸과 지혜
荒原之庭,荒原之庭,Wasteland Garden,荒地の庭,황무지 정원
灵魂镌刻,靈魂鐫刻,Soul Engraving,魂の刻印,영혼 각인
银月之愈,銀月之癒,Silver Moon Healing,銀月の癒し,실버문 힐링
王国首都,王國首都,Kingdom's Capital,王国の首都,왕국의 수도
预言占卜,預言占卜,Prophetic Divination,予言占い,예언 점술
电元素,電元素,Lightning Element,雷の元素,번개 원소
自由,自由,Freedom,自由,자유
精灵,精靈,Elf,エルフ,엘프
骷髅,骷髏,Skeleton,スケルトン,해골
审判官,審判官,Inquisitor,審問官,심문관
暗影森林,暗影森林,Shadow Forest,影の森で,그림자 숲
魔法导师,魔法導師,Magic Mentor,魔法の導師,마법 멘토
一个护身符,一個護身符,An amulet,一つのお守り,하나의 부적
精灵与龙族,精靈與龍族,Elf and Dragonkin,エルフとドラゴン族,엘프와 드래곤족
森林与沙漠,森林與沙漠,Forest and Desert,森と砂漠,숲과 사막
混沌与秩序,混沌與秩序,Chaos and Order,混沌と秩序,혼돈과 질서
静语神坛,靜語神壇,Silent Altar,静語の神壇,정어 신단
血脉传承,血脈傳承,Bloodline Inheritance,血脈の継承,혈통 계승
生命赞歌,生命讚歌,Hymn of Life,生命の賛歌,생명의 찬가
水元素,水元素,Water Element,水の元素,물 원소
声音,聲音,Voice,声,목소리
魔物,魔物,Monster,魔物,마물
狼人,狼人,Werewolf,人狼,늑대인간
根据妮娅故事开篇，世界万物最不能跳过的是哪个阶段？,根據妮婭故事開篇，世界萬物最不能跳過的是哪個階段？,"According to the beginning of Niya's story, which stage of life can never be skipped?",ニヤの物語の冒頭によると、世界の万物で最も飛び越えられない段階はどれですか？,"니아 이야기의 서두에 따르면, 세상 만물 중 가장 건너뛸 수 없는 단계는 무엇인가요?"
生,生,Life,生,삶
老,老,Aging,老,늙음
病,病,Sickness,病,병듦
死,死,Death,死,죽음
妮娅在婚礼当天倒在教堂里时，最后一眼看到的是什么？,妮婭在婚禮當天倒在教堂裡時，最後一眼看到的是什麼？,What was the last thing Niya saw when she collapsed in the church on her wedding day?,ニヤが結婚式の日に教会で倒れた時、最後に見たものは何ですか？,"니아가 결혼식 날 교회에서 쓰러졌을 때, 그녀가 마지막으로 본 것은 무엇인가요?"
未婚夫,未婚夫,Her fiancé,婚約者,약혼자
宾客,賓客,The guests,参列者,하객
壁画,壁畫,The murals,壁画,프레스코화
阳光,陽光,The sunlight,陽光,햇살
妮娅的未婚夫在她葬礼当晚被发现死在哪里？,妮婭的未婚夫在她葬禮當晚被發現死在哪裡？,Where was Niya's fiancé found dead on the night of her funeral?,ニヤの婚約者は彼女の葬儀の夜、どこで死んでいるのが発見されましたか？,니아의 약혼자는 그녀의 장례식 날 밤 어디에서 죽은 채로 발견되었나요?
教堂,教堂,The church,教会,교회
妮娅的墓前,妮婭的墓前,In front of Niya's grave,ニヤの墓の前,니아의 무덤 앞
家中,家中,At home,自宅,집
桥头,橋頭,The bridge,橋のたもと,다리
王国派来的调查员对妮娅所在的小镇的死亡事件束手无策，最终以什么名义将小镇隔离？,王國派來的調查員對妮婭所在的小鎮的死亡事件束手無策，最終以什麼名義將小鎮隔離？,The investigators sent by the kingdom were at a loss regarding the deaths in Niya's town. Under what pretext did they eventually quarantine the town?,王国から派遣された調査員はニヤの町での死亡事件に手を施しようがなく、最終的に何という名目で町を隔離しましたか？,"왕국에서 파견된 조사관들은 니아의 마을에서 일어나는 죽음에 대해 어쩔 도리가 없었고, 결국 어떤 명목으로 마을을 격리시켰나요?"
瘟疫,瘟疫,Pestilence,疫病,전염병
诅咒,詛咒,Curse,呪い,저주
叛乱,叛亂,Rebellion,反乱,반란
魔法事故,魔法事故,Magical accident,魔法事故,마법 사고
妮娅从墓园醒来后，看到的无名墓碑实际上是谁的？,妮婭從墓園醒來後，看到的無名墓碑實際上是誰的？,"After waking up in the cemetery, whose was the nameless tombstone Niya saw?",ニヤが墓園で目覚めた後、彼女が見た名前のない墓石は、実際には誰のものでしたか？,"니아가 묘지에서 깨어난 후, 그녀가 본 이름 없는 묘비는 실제로 누구의 것이었나요?"
自己,自己,Her own,自分自身,자기 자신
父亲,父親,Her father's,父親,아버지
妮娅在墓碑前哭泣时，时间过得异常快，当她回过神来，一天中的哪个时刻已经过去？,妮婭在墓碑前哭泣時，時間過得異常快，當她回過神來，一天中的哪個時刻已經過去？,"While Niya was crying in front of the tombstone, time passed unusually fast. When she came to her senses, which part of the day had already passed?",ニヤが墓石の前で泣いている間、時間は異常な速さで過ぎました。彼女が我に返った時、一日のうちのどの時刻が過ぎていましたか？,"니아가 묘비 앞에서 울고 있는 동안 시간은 비정상적으로 빨리 흘렀습니다. 그녀가 정신을 차렸을 때, 하루 중 어느 때가 이미 지나가 있었나요?"
黎明,黎明,Dawn,夜明け,새벽
正午,正午,Noon,正午,정오
午夜,午夜,Midnight,真夜中,자정
黄昏,黃昏,Dusk,黄昏,해질녘
当妮娅的眼睛从黑色变为血红色时，占据她身体的是什么意识？,當妮婭的眼睛從黑色變為血紅色時，佔據她身體的是什麼意識？,"When Niya's eyes changed from black to blood-red, whose consciousness had taken over her body?",ニヤの目が黒色から血のような赤色に変わった時、彼女の体を乗っ取ったのは何の意識でしたか？,"니아의 눈이 검은색에서 피처럼 붉은색으로 변했을 때, 그녀의 몸을 차지한 것은 무엇의 의식이었나요?"
死去的未婚夫,死去的未婚夫,Her deceased fiancé,亡き婚約者,죽은 약혼자
炼金术士,煉金術士,The alchemist,錬金術師,연금술사
世界的意志,世界的意志,The Worldwill,世界の意志,세계 의식
小镇居民的怨念,小鎮居民的怨念,The resentment of the townspeople,町民の怨念,마을 주민들의 원한
发生在妮娅小镇上的百年前的那场悲剧中，痴迷的炼金术士是为了谁而进行被禁止的灵魂分割实验？,發生在妮婭小鎮上的百年前的那場悲劇中，癡迷的煉金術士是為了誰而進行被禁止的靈魂分割實驗？,"In the tragedy that occurred in Niya's town a hundred years ago, for whom did the obsessed alchemist perform the forbidden soul-splitting experiment?",百年前にニヤの町で起きた悲劇で、狂的な錬金術師は誰のために禁じられた魂の分割実験を行いましたか？,"백 년 전 니아의 마을에서 일어난 비극에서, 광적인 연금술사는 누구를 위해 금지된 영혼 분할 실험을 강행했나요?"
他自己,他自己,Himself,自分自身,자기 자신
他妻子,他妻子,His wife,妻,그의 아내
邻居,鄰居,His neighbor,隣人,그의 이웃
王国调查员将小镇隔离后，妮娅作为死者之一，她的遗体最初被安葬在哪里？,王國調查員將小鎮隔離後，妮婭作為死者之一，她的遺體最初被安葬在哪裡？,"After the kingdom's investigators quarantined the town, where was Niya's body initially buried, as one of the deceased?",王国の調査員が町を隔離した後、死者の一人であるニヤの遺体は最初どこに埋葬されましたか？,"왕국 조사관들이 마을을 격리시킨 후,死者 중 한 명인 니아의 시신은 처음에 어디에 안장되었나요?"
教堂地下,教堂地下,Beneath the church,教会の地下,교회 지하
小镇墓园,小鎮墓園,In the town cemetery,町の墓園,마을 묘지
野外,野外,In the wilderness,野原,들판
废弃房屋,廢棄房屋,In an abandoned house,廃屋,버려진 집
克罗洛丝是如何发现妮娅的存在的？,克羅洛絲是如何發現妮婭的存在的？,How did Crolos discover Niya's existence?,クロロスはどのようにしてニヤの存在を発見しましたか？,크로노스는 어떻게 니아의 존재를 발견하게 되었나요?
王国的报纸,王國的報紙,From the kingdom's newspapers,王国の新聞,왕국의 신문
