Simplified_Text,Traditional_Text,English_Text,Japanese_Text,Korean_Text
狂傲,狂傲,Arrogance,狂傲,거만하고 사나움
骄纵,驕縱,Willfulness,驕慢で放縦,교만하고 제멋대로
挑战,挑戰,Challenge,挑戦,도전
不再有哭泣者、猎杀者，这里的只有....妮娅。,不再有哭泣者、獵殺者，這裡的只有....妮婭。,"No more weeping, no more hunting—here, there is only… Niya.",嘆く者も、狩る者も――もういない。ここにいるのは……ニアだけ。,"이제 더 이상 울부짖는 자도, 사냥하는 자도 없다. 여기에 있는 것은 오직... 니야뿐이다."
久违了，真正的长眠。,久違了，真正的長眠。,"Long time no see, true eternal rest.",久しぶりね……本当の眠りに落ちるのは。,오랜만에 찾아온 진정한 영면.
比起真正的死亡，遗忘更让人感到恐惧。,比起真正的死亡，遺忘更讓人感到恐懼。,"Compared to true death, being forgotten is far more terrifying.",死より恐ろしいのは……忘却よ。,"진정한 죽음보다, 망각이 더 큰 공포를 안겨준다."
你还在等什么？等我亲自下手？,你還在等什麼？等我親自下手？,What are you waiting for? For me to do it myself?,まだ待つつもり？それとも……私に終わらせてほしいの？,너는 무엇을 기다리고 있나? 내 손으로 직접 처리하기를?
命定之死！,命定之死！,Destined Death!,宿命の死よ！,운명의 죽음!
陷入永眠吧……,陷入永眠吧……,Fall into eternal slumber…,永遠の眠りに沈みなさい……,영원한 잠에 빠져들어라…
曙光骑士团伊莎贝尔，前来支援。,曙光騎士團伊莎貝爾，前來支援。,"Isabelle of the Dawn Knight Order, here for support.",暁光騎士団のイザベル、援護に来たわ。,"새벽 기사단 이사벨, 지원 왔습니다."
阿古丽娅在哪……你看到她了吗？,阿古麗婭在哪……你看到她了嗎？,Where is Aguria… Have you seen her?,アグリアはどこ……見かけなかった？,아구리아는 어디에... 그녀를 본 적 있나요?
别误会，我守护的从来就不是什么骑士团的荣耀……只有她，值得我这么做。,別誤會，我守護的從來就不是什麼騎士團的榮耀……只有她，值得我這麼做。,Don’t misunderstand—I’ve never fought for the glory of the Knight Order…Only she is worth this.,勘違いしないで。私が守るのは騎士団の名誉なんかじゃない……彼女だけよ、守る価値があるのは。,"오해하지 마세요, 제가 지켜온 것은 기사단의 영광이 아닙니다... 오직 그녀만이, 제가 이렇게 할 가치가 있는 분입니다."
这份无法传达的光，究竟该如何安放……,這份無法傳達的光，究竟該如何安放……,How should I cradle this light that cannot reach her…,届かないこの光……私はどこへ向ければいいの？,"이 전해지지 않는 빛을, 대체 어떻게 안착시켜야 할지…"
为此而战。,為此而戰。,I fight for this.,そのために戦うわ。,이를 위해 싸웁니다.
啧……毫无美感。,嘖……毫無美感。,Tch… How utterly lacking in beauty.,チッ……美しさの欠片もないわね。,쳇... 미적 감각이라곤 전혀 없군.
